Interne-ID;Function-Head;Funktion-Hit;Head;ID-Head;ID-NZZ;ID-Token;Meta-Kopf;sentence;Oberkategorie;Unterkategorie;Status;Kommentar;externe Funktion;prozess;pFREQ;AuW;pure;agent;method;degree;proposition;KONJ;FRAME;SADV;extern;KAUS;TEMP;FREQ;BU;LOC;intern;INST;KOM;SH;iLOC
11;VVIZU;ADV;anzweifeln;28;NZZ_1996_01_10_a121_seg3_s11;27;Full|zu;Dass Jemen das arabische Land mit der vielfältigsten und, horribile dictu, « hochentwickeltsten » Musik sei, ist aber auf Grund gewichtiger Kriterien doch sehr anzuzweifeln .;nd;nd;not of interest;Modpräd/Partikel;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
12;VVPP;ADV;tragen;32;NZZ_1998_10_02_a51_seg7_s8;30;Full|Psp;64 ) kritisierte das : « Die Leitung der Expo hat hier der - gänzlich unangebrachten - Furcht Berns vor einem allenfalls zutage tretenden Nonkonformismus im Schweizervolk viel zu sehr Rechnung getragen . »;prozess;Gradadverbial;done;unvollständiger Satz;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
13;VVFIN;ADV;geraten;3;NZZ_1998_06_12_a23_seg4_s5;2;Full|3|Sg|Past|Ind;So sehr geriet die Regierung von Präsident Vieira in Bedrängnis, dass sie sich anscheinend genötigt sah, die Nachbarländer Guinea und Senegal um Beistand zu bitten .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
14;VVPP;ADV;teilen;18;NZZ_1994_11_19_a40_seg3_s1;17;Full|Psp;Die Meinungen über das Ergebnis der Konferenz der Asiatisch-Pazifischen Wirtschaftskooperation ( Apec ) in Indonesien sind sehr geteilt .;nd;nd;not of interest;Modpräd/Partikel;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
15;VVFIN;ADV;stehen;6;NZZ_1995_08_29_a137_seg2_s21;14;Full|3|Sg|Past|Ind;Aber auch in diesem Match stand der Neuling dem Ausgleich kurz vor Schluss sehr nahe .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
16;VVINF;ADV;bedauern;15;NZZ_1999_01_22_a290_seg3_s10;14;Full|-2;Aber mindestens im Falle der ausserordentlich stimmigen Grosskhan-Marke würden wir die erste Alternative sehr bedauern .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
17;VVFIN;ADV;lassen;26;NZZ_1998_01_23_a140_seg10_s18;29;Full|3|Sg|Pres|Subj;Nach der Genesung diskutiert Stalin mit ihm Veränderungen : Iwan soll bei der Ausrottung der Feinde entschlossener handeln und nicht wie Hamlet zögern, Eisenstein lasse sich zu sehr von Schatten hinreissen, der Film sei zu mystisch, und der Regisseur lenke den Zuschauer durch den Bart Iwans von der Handlung ab .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
18;VVFIN;ADV;spielen;35;NZZ_1996_02_23_a225_seg3_s12;31;Full|3|Sg|Past|Ind;Dass der Computer wirklich nur eine mangelhafte Vorstellung von der Bedeutung des Konzeptes « Raum » hat, wurde in der letzten Partie deutlich, in der ihn Kasparow so sehr an die Wand spielte, dass am Ende zwei seiner wichtigsten Figuren ( Turm und Läufer ) komplett paralysiert waren .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
19;VVFIN;ADV;schaden;14;NZZ_1999_01_16_a40_seg8_s4;13;Full|-2;Damit drohe der Rückfall in jene Egoismen, die unserem Land so sehr schaden würden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
20;VVPP;ADV;zusagen;17;NZZ_1996_05_21_a193_seg2_s4;16;Full|Psp;Ich muss aber gestehen, dass in dieser Zeit mir die Talkshows mit Jürgen Fliege sehr zugesagt haben .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
21;VVPP;ADV;mitnehmen;7;NZZ_1994_11_10_a113_seg3_s37;6;Full|Psp;Von den Anstrengungen der Reise sehr mitgenommen, erkrankt sie an Typhus und stirbt in Bordeaux am 14. November vor 150 Jahren .;nd;nd;not of interest;ModsekPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
22;VVPP;ADV;antun;9;NZZ_1997_07_12_a152_seg13_s3;8;Full|Psp;Katharina ist von Alex ' charismatischem Wesen sehr angetan .;nd;nd;not of interest;Modpräd/Partikel;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
23;VVFIN;ADV;zeigen;2;NZZ_1995_03_25_a29_seg4_s5;4;Full|3|Sg|Past|Ind;Klaus zeigte sich sehr zufrieden mit der Qualität der gegenseitigen Beziehungen, obschon nach seiner Auffassung nicht alle Möglichkeiten schon genutzt werden .;nd;nd;not of interest;ModADJ;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
24;VVPP;ADV;behelligen;20;NZZ_1998_08_29_a244_seg7_s3;19;Full|Psp;Die Perronhallen mussten zudem möglichst hoch gebaut werden, damit die Reisenden vom Rauch der Dampflokomotiven nicht zu sehr behelligt wurden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
25;VVFIN;ADV;entgegenkommen;18;NZZ_1999_06_11_a256_seg5_s2;17;Full|3|Sg|Pres|Ind;Es ist eine sehr intellektuelle Biographie, die dem hochintellektuellen Bamberger - einem begnadeten Publizisten - sehr entgegenkommt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
26;VVFIN;ADV;interessieren;35;NZZ_1995_03_17_a38_seg3_s12;34;Full|1|Sg|Pres|Ind;Im weiteren fügte Métraux an, dass er das Polizeiressort keineswegs mit « Revancheabsichten » angestrebt habe, sondern weil ihn die Gesamtheit der Aufgaben, von der Feuerwehr bis zur Verkehrspolizei, sehr interessiere .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
27;VVPP;ADV;verlieren;21;NZZ_1997_05_14_a169_seg6_s5;16;Full|Psp;Dass er bei einem solchen Palmarès mit einer gelben Karte davonkam, bezeugt, wie sehr der Referee die Übersicht verloren hatte .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
28;VVFIN;ADV;geben;2;NZZ_1993_04_23_a83_seg2_s9;10;Full|3|Sg|Pres|Ind;Hier gibt Höner Einblick in eine fremde Kultur, sehr zurückhaltend, nebenbei fast .;nd;nd;not of interest;ModsekPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
29;VVFIN;ADV;profitieren;37;NZZ_1997_11_20_a184_seg7_s22;36;Full|3|Sg|Past|Ind;Wie auch immer : Die Hausarbeit wurde offenbar gründlich erledigt, denn von Grünigen befindet sich gemäss Züger ebenso in bestechender Form wie Locher, der von der Verpflichtung des Romands Louis Monney als Assistenztrainer sehr profitierte .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
30;VVFIN;ADV;fürchten;29;NZZ_1995_02_24_a174_seg6_s5;28;Full|3|Pl|Past|Ind;Quebec war immer der Hort und der Stolz der frankophonen Schönspieler, während die Englischsprachigen wegen der harten Steuergesetze eine Umteilung in den kanadischen Osten etwa so sehr fürchteten wie Wayne Gretzky einen harten Check .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
31;VVFIN;ADV;mühen;14;NZZ_1998_10_24_a234_seg7_s17;9;Full|3|Sg|Pres|Ind;Kein Schweiss rinnt von der Stirn, wie sehr sich der Sprecher auch müht, russgeschwärzte Gesichter zu schildern mit hellen Salzspuren im Staub .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
32;VVFIN;ADV;vermissen;4;NZZ_1997_12_23_a191_seg2_s7;6;Full|1|Sg|Pres|Ind;Eine Sendung allerdings vermisse ich sehr : das « Musikalische Rätselraten » .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
33;VVFIN;ADV;lieben;43;NZZ_1994_10_08_a126_seg15_s4;42;Full|1|Sg|Pres|Ind;Im zweiten Theile Ihrer Gedichte fand ich die Form noch reiner, noch durchsichtig klarer - doch, was spreche ich viel von Formwesen, es drängt mich mehr, Ihnen zu sagen, dass ich keinen Liederdichter ausser Goethe so sehr liebe wie Sie . »;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
34;VVPP;ADV;berühren;13;NZZ_1996_03_02_a169_seg3_s11;12;Full|Psp;Das anwesende Publikum war vom ersten Stück tief beeindruckt, innerlich sehr berührt .;nd;nd;not of interest;Modpräd/Partikel;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
35;VVFIN;ADV;hoffen;11;NZZ_1993_12_08_a165_seg3_s8;10;Full|3|Sg|Pres|Subj;Zur Europapolitik hob der Niederländer hervor, dass er sehr hoffe, dass eine Gatt-Übereinkunft nicht mit allzu vielen finanziellen Zugeständnissen innerhalb der EG begleitet werde, die sich auf die Dauer nur nachteilig auf die Gemeinschaft auswirken könnten und der Sanierung der Staatsbudgets entgegenstünden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
36;VVPP;ADV;ausrichten;14;NZZ_1995_09_14_a131_seg11_s23;10;Full|Psp;Sein Studium erfordert viel Zeit, Intensität und ist sehr auf den Intellekt ausgerichtet .;nd;nd;not of interest;Modpräd/Partikel;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
37;VVPP;ADV;hervorrufen;32;NZZ_1997_10_20_a35_seg3_s1;29;Full|Psp;Nkm. VSE-Präsident Jacques Rognon bemerkte vor den FDP-Delegierten, die Pressekonferenz von VSE und BEW am 16. September zur Frage der nicht amortisierbaren Investitionen ( NAI ) habe sehr kritische Kommentare hervorgerufen .;nd;nd;not of interest;ModADJ;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
38;VVPP;ADV;verwöhnen;26;NZZ_1997_02_08_a204_seg5_s26;25;Full|Psp;Vielmehr werden die Leute zwischen Malmö und dem Nordkap seit Mitte der siebziger Jahre ( Björn Borg ) bis zum heutigen Tag mit Erfolgen sehr verwöhnt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
39;VVINF;ADV;bewundern;20;NZZ_1999_10_02_a134_seg4_s17;18;Full|-2;Das Blatt zitiert Salman Rushdie, der bekennt, die offensichtliche Ambition des literarischen Werkes von Grass sehr zu bewundern .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
40;VVPP;ADV;kultivieren;20;NZZ_1998_02_24_a103_seg3_s11;19;Full|Psp;Klugerweise vermieden sie aber ein allzu « heroisches » Aufladen des anmutigen Frühwerks und blieben im Ton stets sehr kultiviert .;nd;nd;not of interest;Modpräd/Partikel;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
41;VVPP;ADV;lösen;8;NZZ_1996_06_17_a157_seg9_s5;7;Full|Psp;Während des Derby wirkte das Pferd sehr gelöst, und zum Schluss hatte man nicht den Eindruck, Mongol Warrior müsste seine ganze Klasse ausspielen .;nd;nd;not of interest;Modpräd/Partikel;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
42;VVFIN;ADV;schätzen;72;NZZ_1999_07_07_a146_seg43_s4;71;Full|3|Sg|Past|Ind;Skalkottas, 1904 in Chalkis auf der Insel Euböa ( neugriechisch : Evia ) geboren, war zunächst ein geigendes Wunderkind und kam nach Abschluss des Athener Konservatoriums 1921 mit einem Stipendium zu Willy Hess nach Berlin, aber zum Entsetzen seines begeisterten Lehrers entschied er sich bald für die Komponistenlaufbahn und studierte bei Paul Juon, Philipp Jarnach, Kurt Weill und schliesslich bei Arnold Schönberg, der ihn sehr schätzte und mit Webern, Berg, Eisler und Zillig in einem Atemzug nannte - als die « wirklichen Komponisten » unter seinen zahlreichen Schülern .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
43;VVPP;ADV;verzerren;26;NZZ_1994_12_13_a24_seg3_s15;25;Full|Psp;Die letzten Parlamentswahlen mit dem System der Persönlichkeitswahl und ihrem Charakter einer doch illusionsbehafteten Protestwahl hatten diese Grundausrichtung der politischen Landschaft zugunsten der Sozialisten sehr verzerrt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
44;VVPP;ADV;verknüpfen;20;NZZ_1996_02_05_a89_seg5_s2;16;Full|Psp;Zumindest nehmen wir sie nicht mehr so gern in den Mund, da sie zu sehr mit starren Rollenzuweisungen verknüpft sind, die das Machtgefälle zwischen Männern und Frauen gleich mitliefern .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
45;VVPP;ADV;behelligen;20;NZZ_1998_08_29_a244_seg7_s3;19;Full|Psp;Die Perronhallen mussten zudem möglichst hoch gebaut werden, damit die Reisenden vom Rauch der Dampflokomotiven nicht zu sehr behelligt wurden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
46;VVFIN;ADV;versteifen;46;NZZ_1999_12_29_a174_seg9_s12;42;Full|3|Pl|Pres|Ind;Freiheit, das weiss auch Beck, erzeugt ein Gefühl der Unsicherheit, die Situation des Einzelnen wird prekär, aber für Beck hat ein Scheitern einzig und allein seinen Grund darin, dass der Staat und seine Bürger sich zu sehr auf alte Denkmodelle versteifen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
47;VVPP;ADV;geloben|loben;11;NZZ_1994_04_08_a106_seg3_s2;10;Full|Psp;Bis vor wenigen Jahrzehnten ist die Schweiz immer wieder sehr gelobt worden als das Land Wilhelm Tells, Pestalozzis, Henry Dunants, kurz : als mustergültige Demokratie und friedlicher Kleinstaat .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
48;VVPP;ADV;einschränken;25;NZZ_1998_03_18_a212_seg12_s12;24;Full|Psp;Nicht nur die grammatikalischen Fähigkeiten sind bei den Trägerinnen und Trägern der Mutation stark beeinträchtigt, sondern auch die Kontrolle der Sprechmuskulatur ist sehr eingeschränkt .;nd;nd;not of interest;Modpräd/Partikel;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
49;VVFIN;ADV;sengen;6;NZZ_1998_04_18_a235_seg9_s12;5;Full|3|Sg|Pres|Ind;Wir wollen, so sehr sengt dieses Feuer uns das Hirn, zur Tiefe des Abgrunds tauchen, Hölle oder Himmel, gleichviel !;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
50;VVPP;ADV;unterscheiden;9;NZZ_1995_12_20_a41_seg23_s4;8;Full|Psp;Die Zahlen anderer Kantone sind davon nicht sehr unterschieden .;nd;nd;not of interest;Modpräd/Partikel;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
51;VVINF;ADV;wundern;17;NZZ_1998_09_11_a239_seg2_s10;16;Full|-2;Aber über den Inhalt der Artikel in der letzten Zeit muss ich mich nun doch sehr wundern .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
52;VVPP;ADV;exponieren;36;NZZ_1997_11_14_a67_seg8_s6;35;Full|Psp;"Summers zeigte sich überzeugt, dass die Turbulenzen in Südostasien weder einzelne amerikanische Banken noch das hiesige Finanzsystem bedrohten ; der US-Finanzsektor sei robust genug, und die Banken seien in Südostasien nicht so sehr exponiert .";nd;nd;not of interest;Modpräd/Partikel;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
53;VVINF;ADV;tun;38;NZZ_1997_04_22_a106_seg3_s4;31;Full|-2;Kylians modernklassische Ballettsprache fand formklaren und prägnanten Ausdruck durch die acht Stuttgarter Solisten, die gleichzeitig in weiten Spannungsbögen die Atmosphäre von Geheimnis und schwebender Zeitlosigkeit evozierten, welche so sehr mit der Kultur der Aborigines zu tun hat, die sich ihr Herkommen aus einer zeitlosen « Traumzeit » vorstellen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
54;VVPP;ADV;liegen;28;NZZ_1993_08_07_a72_seg4_s13;27;Full|Psp;Hogarths Attacke gegen die Antike als Norm der Gegenwart und gegen eine akademische Kunst, die nicht bis zur innersten Naturwahrheit vorstiess, kam ihm da sehr gelegen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
55;VVPP;ADV;verbrauchen;15;NZZ_1995_08_30_a147_seg7_s7;14;Full|Psp;Denn der Neapolitaner hatte sich in verschiedenen Funktionen im FCZ seit 1991 zu sehr verbraucht, als dass man auf ein gutes Gelingen hoffen durfte .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
56;VVPP;ADV;achten;9;NZZ_1994_01_04_a25_seg6_s12;5;Full|Psp;Anfänglich habe sie zu sehr auf betriebswirtschaftliche Rationalität geachtet und vernachlässigt, dass die Industrie ganzer Regionen weggebrochen sei .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
57;VVFIN;ADV;stehen;30;NZZ_1995_02_20_a100_seg4_s4;29;Full|3|Sg|Past|Ind;Das nötige Vertrauen in die eigenen Fähigkeiten hätte ihm zu diesem Zeitpunkt noch gefehlt, zu gross war damals noch der Respekt vor akademischen Titeln, und zu sehr stand ihm der Glaube im Wege, hinter einem solchen seien automatisch höhere Fähigkeiten zu erwarten .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
58;VVPP;ADV;verändern;6;NZZ_1994_04_09_a196_seg8_s17;5;Full|Psp;« Er hat sich sehr verändert, es ist schwer zu beschreiben .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
59;VVFIN;ADV;kommen;11;NZZ_1993_07_31_a38_seg2_s3;15;Full|3|Sg|Past|Ind;Die letztjährige Neuinszenierung von « La Clemenza di Tito » kam dem Ideal schon sehr nahe, hatte aber in der Besetzung der Titelpartie eine empfindliche Schwachstelle .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
60;VVPP;ADV;verbreiten;36;NZZ_1997_05_09_a233_seg2_s2;35;Full|Psp;Um eine Ahnung von Reisegepflogenheiten vor der Zeit des Massentourismus und der Reiseindustrie zu erhalten, muss man einmal diese Bekanntschaftsannoncen mit Anzeigen vergleichen, wie sie in englischen Zeitungen Mitte des 18. Jahrhunderts sehr verbreitet gewesen sind : « Wenn es in dieser philosophischen Nation jemanden gibt, der eine philosophische Reise durch Europa unternehmen möchte, um Wissen zu erwerben und die Sitten vieler Menschen und Städte kennenzulernen, findet er einen Gefährten, 27 Jahre alt, Magister Artium der Universität Oxford, der die lateinische, französische und zum Teil die italienische Sprache spricht und der Griechisch und Hebräisch versteht : wenn er diesen Wunsch hegt, zeige er sich . »;nd;nd;not of interest;Modpräd/Partikel;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
61;VVFIN;ADV;reichen;12;NZZ_1996_08_17_a156_seg3_s4;11;Full|3|Pl|Pres|Ind;In der Volksrepublik China hätten eben nur die sehr, sehr reichen Leute ein Auto .;nd;nd;not of interest;ModADJ;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
