Interne-ID;Function-Head;Funktion-Hit;Head;ID-Head;ID-NZZ;ID-Token;Meta-Kopf;sentence;Oberkategorie;Unterkategorie;Status;Kommentar;externe Funktion;prozess;pFREQ;AuW;pure;agent;method;degree;proposition;KONJ;FRAME;SADV;extern;KAUS;TEMP;FREQ;BU;LOC;intern;INST;KOM;SH;iLOC
11;VVPP;ADJD;ändern;16;NZZ_1998_01_28_a158_seg3_s2;15;Full|Psp;Für die Verlängerung vom Vorderberg zum Bahnhof Tiefenbrunnen wird die Strassenführung an der Höschgasse geringfügig geändert und der Fussgängerbereich erweitert .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
12;VVPP;ADJD;erhöhen;14;NZZ_1996_05_10_a198_seg3_s8;13;Full|Psp;Das Budget soll trotz gesicherter neuerlicher Teilnahme an einem europäischen Wettbewerb nur geringfügig erhöht werden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
13;VVFIN;ADJD;bewegen;15;NZZ_1998_01_06_a82_seg5_s2;14;Full|3|Sg|Pres|Ind;Wie schon im Vormonat hat sich der Stellenindex von Manpower im Oktober nur geringfügig bewegt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
14;VVFIN;ADJD;verkleinern;3;NZZ_1995_12_23_a87_seg5_s2;13;Full|3|Sg|Pres|Ind;Diese Lohndifferenz verkleinert sich laut dem BFS auch innerhalb gleicher Ausbildungsniveaus nur geringfügig .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
15;VVFIN;ADJD;steigen;5;NZZ_1995_07_19_a75_seg10_s7;11;Full|3|Sg|Pres|Ind;Wo Marktzutritt stattfindet, steigt die Anzahl der täglichen Flüge geringfügig .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
16;VVFIN;ADJD;nehmen;13;NZZ_1994_02_24_a88_seg8_s10;15;Full|3|Sg|Past|Ind;Die Bau- und Ausrüstungsinvestitionen sind nochmals markant zurückgegangen, der private Konsum nahm nur geringfügig zu .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
17;VVPP;ADJD;korrigieren;23;NZZ_1994_09_14_a70_seg3_s5;22;Full|Psp;Damit wurden die markanten Kursverluste vom letzten Freitag, welche die Longbond-Rendite um 14 Basispunkte auf 70% getrieben hatten, nur geringfügig korrigiert .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
18;VVFIN;ADJD;verbessern;7;NZZ_1998_08_26_a199_seg7_s20;16;Full|3|Sg|Past|Ind;Die erste Olympiasiegerin von der Karibikinsel verbesserte sich in 27 s gegenüber ihrem persönliches Bestresultat geringfügig .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
19;VVPP;ADJD;verlängern;33;NZZ_1998_11_11_a223_seg11_s7;32;Full|3|Sg|Pres|Ind;Sollten bereits beide Lungenflügel Krebsherde aufweisen, so kann auf eine aufwendige und für den Patienten sehr belastende Operation verzichtet werden, da diese die Überlebenszeit, wenn überhaupt, nur geringfügig verlängert .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
20;VVFIN;ADJD;steigen;2;NZZ_1995_02_16_a80_seg3_s6;8;Full|3|Sg|Past|Ind;Allerdings stieg der Auslastungsgrad der Industrie nochmals geringfügig von 4% auf 5%, womit der höchste Stand seit Oktober 1979 ( 8% ) erreicht wurde .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
21;VVFIN;ADJD;bilden;10;NZZ_1997_01_15_a78_seg3_s3;14;Full|3|Sg|Past|Ind;Wegen der inzwischen erfolgten rechtlichen Abtrennung der mobilen Telefonie bildete sich der Umsatz geringfügig von 1 auf 4 Bio. L zurück .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
22;VVINF;ADJD;lockern;16;NZZ_1998_04_23_a74_seg8_s10;15;Full|-2;Die Regierung Prodi ist allerdings keineswegs übermütig geworden und will den Steuerdruck vorläufig nur geringfügig lockern .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
23;VVPP;ADJD;reduzieren;16;NZZ_1999_05_05_a247_seg3_s15;15;Full|Psp;Während der elektrische Widerstand eines einzelnen ferromagnetischen Films durch das Anlegen eines Magnetfelds nur geringfügig reduziert wird, wurden an Schichtsystemen drastische Veränderungen beobachtet .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
24;VVFIN;ADJD;wandeln;8;NZZ_1996_07_01_a88_seg3_s5;11;Full|3|Sg|Past|Ind;Den artistischen Dauerbrenner « ready made » wandelte sie nur geringfügig ab, indem sie die verwendeten « Fundstücke » oder Realien nicht fand, sondern käuflich erwarb .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
25;VVPP;ADJD;verändern;16;NZZ_1994_02_22_a3_seg6_s10;15;Full|Psp;Seither haben sich die Frontlinien in und um Sarajewo praktisch nicht mehr oder nur geringfügig verändert .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
26;VVFIN;ADJD;steigen;5;NZZ_1995_02_16_a80_seg5_s7;6;Full|3|Sg|Past|Ind;Die Kapazitätsauslastung im Verarbeitungsbereich stieg geringfügig um einen Zehntelpunkt auf 1% .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
27;VVFIN;ADJD;bewegen;10;NZZ_1996_11_28_a88_seg11_s2;15;Full|3|Sg|Past|Ind;"Das Konsumentenvertrauen ist weiterhin beachtlich ; der einschlägige Index bewegte sich im November nur geringfügig unter dem im August erreichten Sechsjahrehoch .";nd;nd;not of interest;ModPP;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
28;VVFIN;ADJD;unterscheiden;13;NZZ_1998_02_18_a228_seg9_s2;12;Full|3|Pl|Pres|Ind;Alle drei Vertreter, die sich in ihrer chemischen Struktur nur geringfügig unterscheiden, weisen Photolumineszenz im blauen und blau-grünen Spektralbereich auf .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
29;VVFIN;ADJD;gewinnen;4;NZZ_1999_08_18_a131_seg2_s5;5;Full|3|Sg|Past|Ind;Auch die Silber-Notierung gewann geringfügig an Wert und stand an der Limmat am Abend bei $ 5.27 ( 5.24 ) je Feinunze .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
30;VVPP;ADJD;verlieren;21;NZZ_1994_12_09_a38_seg6_s2;18;Full|Psp;Zwar scheinen die Ausfuhren ( einschliesslich der Lieferungen nach Ostdeutschland ) im Vergleich mit dem zweiten Quartal geringfügig an Schwung verloren zu haben, zu bedenken ist jedoch, dass die Exporte im Vergleichsquartal des Vorjahres bereits wieder zu wachsen begonnen hatten .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
31;VVFIN;ADJD;vergrößern;3;NZZ_1999_02_03_a103_seg3_s3;5;Full|3|Sg|Past|Ind;Die Nettoverschuldung vergrösserte sich geringfügig von 478 Mrd. auf 513 Mrd. L., was aber auch mit der in der zweiten Jahreshälfte erfolgten Übernahme der Siemens-Energiekabelproduktion ( erste Quote : 260 Mrd. L . );prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
32;VVFIN;ADJD;korrigieren;2;NZZ_1994_05_11_a40_seg3_s4;11;Full|3|Sg|Past|Ind;"Damit korrigierte das Amt die vorläufigen Ergebnisse für den April geringfügig nach unten ; auf Grund der Berechnungen aus 4 Bundesländern waren eine Jahresinflationsrate von 2% und eine Monatsteuerung von 3% Prozent angenommen worden .";nd;nd;not of interest;ModPP;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
33;VVPP;ADJD;verringern;17;NZZ_1998_03_11_a218_seg3_s18;16;Full|Psp;Das Resultat beider Gruppen ist eindeutig : Hätte sich die Expansionsrate des Universums auch nur geringfügig verringert, könnten die Supernovae heute nicht so weit von der Erde entfernt sein, wie es nun festgestellt wurde .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
34;VVFIN;ADJD;steigen;6;NZZ_1997_09_27_a86_seg6_s10;11;Full|3|Sg|Past|Ind;Die Rendite der hiesigen Bundesobligationen stieg seit dem letzten Freitag geringfügig um drei Basispunkte auf 38% .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
35;VVPP;ADJD;erhöhen;15;NZZ_1995_09_14_a79_seg5_s7;14;Full|Psp;"Die Nachfrage nach Arbeitskräften hat sich im Urteil des Federal Reserve Board zuletzt geringfügig erhöht ; gewisse Engpässe in Teilsektoren des Arbeitsmarktes wurden aus Richmond und San Francisco gemeldet .";prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
36;VVPP;ADJD;vergrößern;12;NZZ_1997_08_13_a154_seg2_s11;11;Full|Psp;Die Trockenstandplätze auf dem Areal des Sportfischervereins Glattal würden nur geringfügig vergrössert .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
37;VVPP;ADJD;ändern;29;NZZ_1995_12_19_a31_seg4_s6;27;Full|Psp;Gemäss den Auswertungen des Bundesamtes für Statistik hat sich an den Grundgesetzen der Frauenvertretung nämlich bei den letzten Wahlen trotz vermehrten Anstrengungen der Frauen schweizweit nur geringfügig etwas geändert .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
38;VVPP;ADJD;verschieben;16;NZZ_1996_12_11_a53_seg3_s2;14;Full|Psp;Der am Vortrag neu entstandene Wirbel über dem zentralen Mittelmeerraum hat sich nur geringfügig südlich verschoben .;prozess;Gradadverbial;done;syntaktisch ambig;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
39;VVPP;ADJD;auswirken;40;NZZ_1998_12_14_a80_seg6_s2;29;Full|Psp;Eine Fortsetzung dieser Politik ist zu erwarten, da - wie die Investmentbank Warburg Dillon Read ermittelt hat - die bisher erzielte Reduktion des nominellen Zinsniveaus sich nur geringfügig auf den seit rund zwei Jahren bestehenden Trend steigender Realzinsen ausgewirkt hat .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
40;VVPP;ADJD;verändern;10;NZZ_1999_07_26_a62_seg2_s5;9;Full|Psp;Die verbotenen Feuerwaffen waren von den Herstellerfirmen jedoch geringfügig verändert und unter neuer Typenbezeichnung weiterhin vertrieben worden .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
41;VVFIN;ADJD;stufen;26;NZZ_1999_11_18_a191_seg4_s19;32;Full|3|Sg|Past|Ind;Da sich dieser Raum in einer Abbruchliegenschaft befand und weil es den Brandstiftern nicht gelang, wie geplant das ganze Haus « abzufackeln », stufte das Gericht die Taten als geringfügig ein .;nd;nd;not of interest;vergleich;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
42;VVPP;ADJD;auswirken;12;NZZ_1997_08_28_a121_seg2_s4;8;Full|Psp;Das Auslaufen von Optionen habe sich nur geringfügig auf den Markt ausgewirkt, erklärten Händler .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
43;VVFIN;ADJD;sinken;7;NZZ_1996_09_14_a74_seg3_s3;11;Full|3|Sg|Past|Ind;Der Export von Papier und Karton sank mit 8% nur geringfügig auf 401 070 t, während der Import um fast 10% auf 419 171 t zurückging .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
44;VVFIN;ADJD;unterscheiden;21;NZZ_1997_06_23_a75_seg7_s5;15;Full|3|Sg|Past|Ind;Ein weiteres Indiz für die künstlerische Krise ist, dass sich das Programm nur geringfügig von jenem vor fünf Jahren unterschied .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
45;VVPP;ADJD;verändern;13;NZZ_1997_12_06_a40_seg2_s10;12;Full|Psp;Nur gerade 20 Moorlandschaften blieben von Reduktionen verschont, 12 wurden geringfügig verändert, 55 verkleinert und 4 gänzlich gestrichen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
46;VVINF;ADJD;abnehmen;15;NZZ_1999_05_06_a70_seg9_s3;14;Full|-2;Auf dem Arbeitsmarkt dürfte der Druck gemäss den Voraussagen trotz dem Wachstum nur geringfügig abnehmen, da sowohl mit einer leichten Erhöhung der Arbeitsproduktivität wie auch der Erwerbsneigung gerechnet wird .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
47;VVFIN;ADJD;ändern;4;NZZ_1994_12_28_a77_seg10_s11;8;Full|3|Sg|Pres|Ind;Der strahlende Morgenstern ändert seine Helligkeit nur geringfügig und bleibt auch diesen Monat neben Sonne und Mond das hellste Gestirn .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
48;VVPP;ADJD;verletzen;17;NZZ_1998_01_13_a150_seg6_s5;16;Full|Psp;Die Unfallverursacherin und ihre beiden Kinder im Alter von sieben und acht Jahren wurden nur geringfügig verletzt .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
49;VVFIN;ADJD;geben;28;NZZ_1997_05_06_a83_seg4_s3;34;Full|3|Sg|Past|Ind;"In Deutschland wurden im Berichtsquartal denn auch knapp 5% weniger Autos an die Kunden ausgeliefert als im selben Vorjahresquartal ; da aber der gesamte Markt schrumpfte, gab der Marktanteil der Konzernmarken nur geringfügig von 3% auf 1% nach .";prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
50;VVFIN;ADJD;legen;3;NZZ_1997_12_06_a112_seg2_s7;9;Full|3|Sg|Past|Ind;In Australien legte der All-Ordinaries-Index bei dünnem Handel geringfügig um 18% zu .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
51;VVIMP;ADJD;weichen;5;NZZ_1995_12_19_a179_seg4_s6;10;Full|3|Sg|Pres|Ind;Von den Dimensionen her weicht der Lancia Y nur geringfügig vom Fiat Punto ab .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
52;VVFIN;ADJD;nehmen;6;NZZ_1993_08_10_a144_seg3_s15;9;Full|3|Sg|Past|Ind;Die Zahl der verletzten Personen nahm von 1648 geringfügig auf 1627 ab .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
53;VVFIN;ADJD;schwächen;8;NZZ_1994_07_12_a78_seg33_s2;11;Full|3|Sg|Pres|Ind;Das Hochdruckgebiet mit Zentrum über der Ostsee schwächt sich nur geringfügig ab .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
54;VVPP;ADJD;verletzen;6;NZZ_1998_01_21_a40_seg3_s2;5;Full|Psp;Dabei wurde eine Person geringfügig verletzt, wie die Schwyzer Kantonspolizei mitteilte .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
55;VVFIN;ADJD;verbessern;28;NZZ_1995_02_08_a29_seg12_s11;27;Full|3|Sg|Pres|Subj;Für Friedli zeigt die Studie Coopers & Lybrand deutlich, dass die Rückstellung einer Achse unter den derzeitigen verkehrspolitischen Bedingungen die betriebswirtschaftliche Rentabilität der Neat nur geringfügig verbessere .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
56;VVINF;ADJD;steigern;15;NZZ_1995_03_27_a11_seg2_s12;11;Full|-2;Weit abgeschlagen folgen die Grünen, die ihren Stimmenanteil nur geringfügig auf 2 Prozent steigern konnten .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
57;VVFIN;ADJD;steigen;5;NZZ_1999_07_21_a78_seg2_s3;9;Full|3|Sg|Past|Ind;Der Gewinn vor Steuern stieg ohne Goodwill-Verrechnung nur geringfügig von 294 Mio. auf 300 Mio. £ .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
58;VVFIN;ADJD;steigen;5;NZZ_1995_03_14_a92_seg3_s4;7;Full|3|Sg|Past|Ind;Der Reingewinn der Gruppe stieg ebenfalls geringfügig auf 5 ( 1 ) Mio. Fr.;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
59;VVFIN;ADJD;steigern;3;NZZ_1997_01_16_a96_seg2_s5;6;Full|3|Sg|Past|Ind;Das Unternehmen steigerte den Umsatz geringfügig auf 1 ( 8 ) Mrd. $;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
60;VVFIN;ADJD;belasten;32;NZZ_1998_02_19_a68_seg3_s3;31;Full|3|Sg|Pres|Subj;Als einzige Ausnahme will die EU-Kommission die Entsorgung von Betoninseln gelten lassen, für deren Beseitigung an Land es bisher keine geeignete Technik gebe und deren Versenkung die Meere nur geringfügig belaste .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
61;VVFIN;ADJD;wirken;4;NZZ_1999_01_22_a107_seg3_s6;10;Full|3|Pl|Past|Ind;Veränderungen im Konsolidierungskreis wirkten sich dagegen per saldo nur geringfügig auf die Umsatzentwicklung aus ( 3% ) .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
62;VVPP;ADJD;niedergeschlagen;31;NZZ_1995_09_28_a93_seg2_s11;30;Full|Psp;Die deutlich spürbare Abwertung - in handelsgewichteter Form zwischen 1993 und dem zweiten Quartal dieses Jahres um fast 10% - hat sich im Index der Konsumgüterpreise bisher nur relativ geringfügig niedergeschlagen, weil in der Bevölkerung ein bemerkenswert grosser Widerstand gegen Preiserhöhungen besteht .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
63;VVFIN;ADJD;beeinflussen;21;NZZ_1999_04_21_a219_seg3_s6;20;Full|3|Pl|Pres|Ind;Bei den gut 1400 Teilnehmern der englischen Studie zeigte sich, dass kohlehydratreiche Nahrungsmittel, die den Blutzuckerspiegel nur geringfügig beeinflussen, das schützende HDL-Cholesterin im Blut ganz deutlich zu erhöhen vermögen .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
64;VVPP;ADJD;verlängern;11;NZZ_1997_05_13_a36_seg5_s7;10;Full|Psp;In den folgenden Jahren wurden lediglich noch bestehende Linien geringfügig verlängert .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
65;VVFIN;ADJD;nehmen;14;NZZ_1997_02_27_a99_seg8_s8;15;Full|3|Sg|Past|Ind;"In Asien ist die Gruppe in sechs Ländern tätig ; der operative Gewinn nahm geringfügig auf 12 Mio. £ zu .";prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
