Interne-ID;Function-Head;Funktion-Hit;Head;ID-Head;ID-NZZ;ID-Token;Meta-Kopf;sentence;Oberkategorie;Unterkategorie;Status;Kommentar;externe Funktion;prozess;pFREQ;AuW;pure;agent;method;degree;proposition;KONJ;FRAME;SADV;extern;KAUS;TEMP;FREQ;BU;LOC;intern;INST;KOM;SH;iLOC
18;VVFIN;ADJD;bewegen;13;NZZ_1998_12_24_a184_seg4_s4;12;Full|Psp;Die Häuser wirken nie erstarrt, sondern von einem inneren Dialog leise bewegt .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
19;VVFIN;ADJD;kommen;14;NZZ_1995_08_29_a109_seg3_s25;16;Full|3|Sg|Past|Ind;Als schlecht erwies sich aber die Klangregie : der etwas sehr mollige Klavierton kam so leise über den Äther, dass man den Lautstärkenregler ungewöhnlich kräftig aufdrehen musste .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
20;VVPP;ADJD;verabschieden;15;NZZ_1997_03_01_a189_seg7_s5;14;Full|Psp;Schon im Vorjahr hatten sich der Kanadier und der Klub in den Viertelfinals leise verabschiedet .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
21;VVFIN;ADJD;aufkommen;14;NZZ_1998_07_22_a29_seg5_s22;3;Full|3|Sg|Pres|Ind;Wenn dabei leise der Gedanke an den Patron und seine « Familie » aufkommt, so wird man darin an anderer Stelle noch bestärkt, wenn Hartz etwa von der « Volkswagen-Welt », von der « Grossfamilie eines Grossunternehmens » oder der « Volkswagen-Familie » spricht .;prozess;Gradadverbial;done;;frei;+;nd;+;nd;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
22;VVINF;ADJD;hören;31;NZZ_1999_10_09_a232_seg7_s2;29;Full|-2;Gegenstimmen gegen diese Standardwünsche gibt es wenige, geäussert von den fast Unübersetzbaren, die also auch im grossen « Ungarn » -Spektakel an der Frankfurter Buchmesse höchstens leise zu hören sein werden .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
23;VVFIN;ADJA;verstehen;17;NZZ_1994_03_10_a201_seg12_s4;15;Full|3|Sg|Pres|Ind;Im ersten Schritt muss durch intensive Befragung geklärt werden, was er unter « leise » versteht : Die absolute Lautstärke ?;nd;nd;not of interest;;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
24;VVFIN;ADJD;quäken;10;NZZ_1995_11_07_a96_seg3_s13;9;Full|3|Sg|Past|Ind;Auch das Baby, das manchmal im Zuschauerraum leise quäkte, störte nicht : Es vervollständigte das Konzert der unverständlichen Stimmen .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
25;VVFIN;ADJD;meinen;8;NZZ_1998_07_23_a156_seg3_s7;10;Full|3|Sg|Pres|Ind;Ein wenig nervös sei er schon, meint er leise .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
26;VVFIN;ADJD;spielen;4;NZZ_1997_10_25_a227_seg3_s6;2;Full|3|Sg|Pres|Ind;So leise er spielt, mich nervt er doch .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
27;VVINF;ADJD;wachsen;3;NZZ_1996_12_13_a93_seg1_s1;4;Full|3|Pl|Pres|Ind;Deutsche Firmen wachsen leise ins Ausland;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
28;VVFIN;ADJD;klingen;15;NZZ_1997_09_24_a125_seg13_s3;19;Full|3|Sg|Pres|Ind;Seine Musik ist eruptiv und kann doch auch singen, sie ist entfesselt und klingt doch manchmal ganz leise .;prozess;rein;done;;möglich;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
29;VVFIN;ADJD;knirschen;11;NZZ_1995_08_26_a191_seg3_s69;12;Full|3|Pl|Past|Ind;Die Räder des Wagens, der den Sarg trug, knirschten leise .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
30;VVPP;ADJD;andeuten;35;NZZ_1996_12_17_a121_seg5_s6;32;Full|Psp;Die politische Lage, der Vietnamkrieg und dessen Folgen, die weissen Strände - alles, was Vietnam-Touristen vordergründig an dem Land interessiert - werden von ihr nicht benannt, sondern leise in Nebensätzen angedeutet, als weigere sie sich bewusst, eine klare soziale Bestandesaufnahme vorzunehmen .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
31;VVFIN;ADJD;singen;4;NZZ_1996_12_23_a89_seg3_s13;5;Full|3|Pl|Pres|Ind;« Die Sterne singen leise ihm zu Häupten, und die Nachtvögel schnarren, das ist die beste Musik für einen, der kein Gehör und kein Gefühl mehr hat . »;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
32;VVINF;ADJD;abbrechen;19;NZZ_1996_12_28_a3_seg1_s24;22;Full|-2;Der Seufzer der Erleichterung war laut, die Forderung aber, die Nato möge nun ihre Zelte ganz abbrechen, auffallend leise .;nd;nd;not of interest;prädikativ;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
33;VVINF;ADJD;protestieren;23;NZZ_1999_10_07_a129_seg3_s14;22;Full|-2;"- Die Gemeinsamkeiten fallen dort am meisten auf, wo die unterdrückten Verschiedenheiten sie anfechten ; wenn man Eliot zum Beispiel leise protestieren hört : er sei doch kein « angry young man » gewesen .";prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
34;VVFIN;ADJD;sprechen;2;NZZ_1998_04_28_a174_seg6_s7;4;Full|3|Pl|Pres|Ind;Beide sprechen sehr leise .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
35;VVFIN;ADJD;vernehmen;18;NZZ_1998_03_31_a213_seg6_s18;21;Full|1|Sg|Past|Ind;Natürlich merkten auch sie sofort, dass ich aus der Schweiz komme, ein « Sorry » vernahm ich ganz leise und ging weiter .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
36;VVFIN;ADJD;arbeiten;10;NZZ_1998_01_20_a23_seg8_s15;12;Full|3|Sg|Pres|Ind;Die Bewegung der Nurcus um den Geistlichen Fethullah Gülen arbeitet dagegen leise im Hintergrund und ist politisch insbesondere in der türkischen Elite einflussreich .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
37;VVFIN;ADJD;erzählen;9;NZZ_1999_12_02_a228_seg2_s1;5;Full|3|Sg|Pres|Ind;Wo die Martinique noch leise ihre wahren Geschichten erzählt;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
38;VMFIN;ADJD;können;24;NZZ_1997_02_14_a180_seg3_s12;15;Mod|3|Pl|Pres|Ind;Das Englisch des Norwegers Lasse Kjus versteht jedenfalls selbst der Brite kaum, die leise ins Leere gehauchten Worte von Michael von Grünigen können von einem Schweizer Ohr oft nur mit Mühe vollumfänglich eingefangen werden .;nd;nd;not of interest;ModSekPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
39;VVFIN;ADJD;spielen;32;NZZ_1996_08_20_a112_seg5_s9;29;Full|3|Sg|Pres|Ind;Hatte nicht D. H. Lawrence erklärt, « wenn es nach mir ginge, würde ich eine Todeskammer so gross wie den Crystal Palace bauen, in der leise eine Militärkapelle spielt, [ ... ] dann würde ich [ ... ] sie alle hereinholen, all die Kranken, die Lahmen und die Krüppel » ?;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
40;VVFIN;ADJD;kündigen;22;NZZ_1995_11_28_a97_seg5_s6;30;Full|3|Sg|Past|Ind;Der unaufhaltsame Aufstieg des Architekten in die Welt der Stars, lange den strahlendsten Exponenten von Film und Theater vorbehalten, kündigte sich schon bei Bottas Übervater Le Corbusier leise an : In Architektenkreisen war der Meister aus La Chaux-de-Fonds bereits ein Gott, als er 1933 zusammen mit illustren Vertretern seiner Zunft auf der legendären CIAM-Kreuzfahrt nach Athen das Gesicht der Stadt umkrempeln wollte .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
41;VVFIN;ADJD;singen;30;NZZ_1999_02_20_a217_seg8_s7;34;Full|3|Sg|Pres|Subj;Entsprechend sei die erste Arie der Donna Anna, die von Vergeltung und Gewalt handelt, im Piano notiert, was eine besondere vokale Herausforderung bilde : denn wie singe man so etwas leise ?;prozess;rein;done;;;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
42;VVFIN;ADJA;machen;5;NZZ_1994_02_26_a182_seg6_s2;10;Full|3|Sg|Past|Ind;Trotz zwei Medaillen Aamodts machte sich im Land bereits leise Enttäuschung breit, verfügte man doch nach eigener Einschätzung in jeder Disziplin über eine ganze Mannschaft von potentiellen Siegern .;prozess;rein;done;syntaktisch ambig;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
43;VVFIN;ADJD;versinken;13;NZZ_1999_02_20_a68_seg3_s1;10;Full|3|Sg|Pres|Ind;phi. St. Moritz, 19. Februar Während St. Moritz leise im Schnee versinkt, tummelt sich die Wintersport-Schickeria in den grossen Hallen der Luxushotels Kulm und Palace .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
44;VVFIN;ADJD;sagen;4;NZZ_1996_11_26_a172_seg3_s22;5;Full|3|Sg|Past|Ind;Und von Grünigen sagte leise : gut für Strobl .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
45;VVINF;ADJD;hoffen;10;NZZ_1998_01_19_a156_seg3_s6;6;Full|-2;Van Roost durfte nur einmal leise auf eine Wende hoffen, als sie nach 0 : 5 drei Games nacheinander gewann .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
46;VVFIN;ADJD;drehen;3;NZZ_1999_12_18_a208_seg3_s16;6;Full|3|Pl|Pres|Ind;Die einen drehen sich also leise Haupt an Haupt und die anderen - nicht ohne einen Anflug von Ironie - zum Reissgeräusch des Gürtels um ihre Körpermitten .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
47;VVFIN;ADJD;bewegen;3;NZZ_1997_12_01_a96_seg9_s23;18;Full|3|Sg|Pres|Ind;Und doch bewegt sich das Tragische bei jenen und das Komische bei diesen als zweideutige Schattenfigur anhänglich leise mit .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
48;VVFIN;ADJD;ausstoßen;40;NZZ_1998_03_03_a148_seg4_s12;36;Full|1|Sg|Past|Ind;Als er die Augen aufschlug, sah er direkt in das Lächeln der Frau, sie hatte den Kopf in den Nacken gelegt, und ihre Lippen formten ein kleines o, aus dem sie leise ein wenig Luft ausstiess .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
49;VVPP;ADJD;rücken;12;NZZ_1998_06_04_a197_seg6_s14;8;Full|Psp;Doch nun ist der Giro-Sieger von 1996 leise in die Favoritenposition gerückt .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
50;VVIMP;ADJD;schmunzeln;10;NZZ_1995_04_13_a120_seg3_s14;11;Full|3|Sg|Pres|Ind;Und der Grosse, der noch wach ist, schmunzelt leise : « I love you right up to the moon - and back . »;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
51;VVPP;ADJD;hineinsprechen;48;NZZ_1996_01_05_a174_seg2_s4;43;Full|Psp;Seit ihrem Début mit « jagdlied » ( 1985 ), gefolgt von « kommt zeit » ( 1988 ) und « wintergrün » ( 1991 ), hat die Autorin, die ihr Tun « goldwäscherarbeit » nennt, stilsicher und leise in die zeitgenössische Lyrik hineingesprochen .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
52;VVFIN;ADJD;tönen;3;NZZ_1995_11_02_a150_seg4_s12;2;Full|3|Sg|Past|Ind;Eher leise tönte es aus der sozialdemokratisch-grünen Ecke, dass man dann einen sozialen Leistungsabbau unter dem Titel Soziokultur nicht wünsche .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
53;VVINF;ADJD;wenden;27;NZZ_1998_04_20_a90_seg3_s10;23;Full|-2;Der Infant brauchte einen Vorwand, um auf São Vicente sitzen und den Karavellen seinen Blick nachsenden zu können, die Bilder leise ins Sinnieren zu wenden, ins Schaukeln der Assoziationen zu wiegen und im Sieb der Zeit zerrinnen zu lassen .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
54;VVFIN;ADJD;schleichen;5;NZZ_1997_10_25_a118_seg2_s8;11;Full|3|Sg|Pres|Ind;Und dann und wann schleicht in pastellfarbenen Tableaus das Unbehagen leise um die Ecke : das Leben ist ein störrisches Kunstwerk und der Balanceakt mit Schaukelstuhl und Glas auf unbequem verschlungenen Beinen enorm .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
55;VVFIN;ADJD;rauschen;3;NZZ_1997_08_04_a117_seg4_s11;4;Full|3|Sg|Pres|Ind;Die Stadt rauscht leise vor sich hin, selten unterbrochen durch Fahrzeuge, einen einsamen Motorradfahrer .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
56;VVFIN;ADJD;morden;4;NZZ_1996_09_11_a125_seg23_s22;5;Full|3|Sg|Pres|Ind;0.00 Eine Witwe mordet leise ( What Ever Happened to Aunt Alice ) .;prozess;rein;done;title;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
57;VVFIN;ADJD;beteuern;7;NZZ_1999_03_16_a173_seg5_s29;9;Full|3|Sg|Past|Ind;Sie habe doch nicht zugestochen, beteuerte sie leise .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
58;VVFIN;ADJD;bewegen;17;NZZ_1999_12_11_a294_seg3_s5;16;Full|3|Sg|Pres|Ind;Achten Sie darauf, dass das Wasser zu keinem Zeitpunkt kocht, sondern sich nur leise bewegt .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
59;VVFIN;ADJD;marschieren;4;NZZ_1998_07_27_a106_seg9_s6;6;Full|3|Pl|Pres|Ind;Auf dem Platz marschieren gespenstisch leise die Füsse von tausend Indios, die in Wollsocken und Sandalen stecken .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
60;VVPP;ADJD;sprechen;22;NZZ_1999_08_04_a130_seg50_s9;21;Full|Psp;Mit Wehmut erinnert sich der Toningenieur an die Zeiten mit Herbert von Karajan, der, so Herrmanns, bewusst leise gesprochen habe, um sich so das Zuhören einfacher zu machen ...;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
61;VVFIN;ADJD;sagen;10;NZZ_1995_06_10_a212_seg4_s51;12;Full|3|Sg|Past|Ind;"« ( Sie klagen die ) &lt;Juden an&gt;, sagte er leise Stephan ins Ohr, &lt;sie wären schuld am Ruin .";prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
62;VVFIN;ADJD;zweifeln;33;NZZ_1996_02_10_a124_seg3_s11;32;Full|3|Pl|Past|Ind;Zusammen mit einer soeben erschienenen Monographie verdeutlicht diese Schau die Genese eines Bauwerks, das sich in zwei Wettbewerben gegen nahezu hundert Konkurrenten zu behaupten hatte, an dessen Gelingen viele leise zweifelten und das nun nicht nur weitherum respektiert, sondern mit seinen Gässchen, Nischen und Verstecken sogar von den Schülern geliebt wird .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
63;VVFIN;ADJD;sacken;9;NZZ_1994_06_11_a232_seg3_s147;10;Full|3|Pl|Pres|Ind;Sie liegt glattgestrichen da, die kurzen Wellen sacken leise in sich zusammen .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
64;VVINF;ADJD;vernehmen;36;NZZ_1999_01_22_a13_seg3_s15;32;Full|-2;Diverse republikanische Kongressabgeordnete geben offen zu, dass der Versuch, Clinton zu stürzen, höchstwahrscheinlich zum Scheitern verurteilt ist, und da und dort sind - wenn auch vorläufig noch leise - Stimmen zu vernehmen, die von einem weiteren Insistieren abraten .;prozess;rein;done;Parenthese;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
65;VVINF;ADJD;abklingen;29;NZZ_1998_08_31_a142_seg3_s14;28;Full|-2;Die Klänge der Instrumente des Baladi musical ensemble und der Stimme der Sängerin Ruh el-Fouad sind es, die die Bewegungen auszulösen scheinen, sie steigern und leise abklingen lassen .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
66;VVINF;ADJD;singen;9;NZZ_1999_02_02_a149_seg3_s36;7;Full|-2;Einer der Jäger begann plötzlich, leise zu singen .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
