Interne-ID;Function-Head;Funktion-Hit;Head;ID-Head;ID-NZZ;ID-Token;Meta-Kopf;sentence;Oberkategorie;Unterkategorie;Status;Kommentar;externe Funktion;prozess;pFREQ;AuW;pure;agent;method;degree;proposition;KONJ;FRAME;SADV;extern;KAUS;TEMP;FREQ;BU;LOC;intern;INST;KOM;SH;iLOC
11;VVFIN;ADJD;wachsen;13;NZZ_1996_03_30_a246_seg7_s5;15;Full|3|Sg|Past|Ind;Gesellschaftspolitische Anliegen liessen sich aus dem wachsenden Kuchen - das reale Bruttoinlandprodukt wuchs fast ununterbrochen mit Raten von mehr als 3% - leicht finanzieren .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
12;VVPP;ADJD;registrieren;28;NZZ_1996_04_06_a184_seg5_s3;27;Full|Psp;Nachdem die fünf Festgenommenen gegen 15 Uhr zwei Wohnungen am Gmeimeriweg verlassen hatten , um ihrer täglichen Arbeit nachzugehen , wurde jede ihrer Bewegungen von Beamten ununterbrochen registriert und über Funk weitergemeldet .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
13;VVPP;ADJD;angehören;26;NZZ_1999_10_18_a147_seg3_s6;25;Full|3|Sg|Pres|Ind;Je ein vierter Rang in Crans-Montana 1989 und in Forest-of-Arden 1998 waren zuvor Quiricis beste Leistungen auf der Europa-Tour , der er seit 1995 ununterbrochen angehört .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
14;VVFIN;ADJD;fließen;31;NZZ_1995_12_16_a212_seg18_s1;30;Full|3|Sg|Pres|Ind;Auf der einen Seite also die Überschwemmung mit Klassik , die aus allen Poren des öffentlichen und privaten Lebens quillt , die auf leichteste Weise zugänglich gemacht wird , ununterbrochen fliesst und keine reinigende Schwelle mehr überwinden und kein Purgatorium durchschreiten muss .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
15;VVINF;ADJD;verlaufen;10;NZZ_1998_08_24_a65_seg5_s6;9;Full|-2;Doch aus politischen Gründen darf die Linie nicht ununterbrochen verlaufen , sondern muss löchrig bleiben .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
16;VVPP;ADJD;angehören;15;NZZ_1999_04_01_a238_seg3_s1;12;Full|3|Sg|Pres|Ind;( si ) Gegen den Vorjahresfinalisten Italien , der seit 1981 ununterbrochen der Weltgruppe angehört , versucht das Schweizer Davis-Cup-Team am Osterwochenende in Neuenburg sich zum drittenmal seit 1992 für die Viertelfinals zu qualifizieren .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
17;VVFIN;ADJD;verlaufen;15;NZZ_1997_09_10_a172_seg8_s8;14;Full|3|Sg|Pres|Ind;Doch nahm man bisher an , dass sie unter den Alpen der Ostschweiz ununterbrochen verläuft .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
18;VVFIN;ADJD;begleiten;4;NZZ_1994_11_03_a176_seg3_s3;8;Full|3|Sg|Pres|Ind;Auch die Eisenbahn begleitet den Fluss fast ununterbrochen , wobei die Strecken am Oberlauf zwischen Immendingen und Mengen , aber auch unten zwischen Osterhofen und Passau zu den landschaftlich reizvollsten Deutschlands zählen .;prozess;frequenziellPROZ;done;Metaphorisch;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
19;VVPP;ADJD;angehören|anhören;11;NZZ_1998_06_20_a22_seg4_s3;7;Full|Psp;Der 50jährige Minister hatte der Regierung ununterbrochen seit 19 Jahren angehört .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
20;VVPP;ADJD;regnen;8;NZZ_1998_09_12_a205_seg3_s4;5;Full|Psp;Am Montag hatte es ununterbrochen in Strömen geregnet , am Freitag ebenfalls .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
21;VVFIN;ADJD;halten;3;NZZ_1996_02_09_a72_seg4_s5;14;Full|3|Sg|Pres|Ind;Der Umsatzschwund hält damit von Quartal zu Quartal seit rund vier Jahren praktisch ununterbrochen an , wobei für das Berichtsquartal noch rund 2% Teuerung und die Mehrwertsteuer zu berücksichtigen sind .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
22;VVPP;ADJD;identifizieren;11;NZZ_1999_07_12_a88_seg11_s9;8;Full|Psp;Seit 1991 hat sich die serbische Gemeinschaft ununterbrochen mit Milosevic identifiziert , und es ist bezeichnend , dass selbst einer der Anführer der Opposition , Vuk Draskovic , zu seinem Gehilfen avancierte .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
23;VVINF;ADJD;schreien;88;NZZ_1996_10_23_a129_seg5_s13;81;Full|3|Pl|Pres|Ind;Bernhard nämlich habe schon vor vielen Jahren jene Situation vorausschauend kommentiert , die nun mit dem Triumph des FPÖ-Führers bei den Wahlen zum Europäischen Parlament und zum Wiener Gemeinderat ( in dem die Sozialisten zum erstenmal seit 1945 die absolute Mehrheit verloren haben ) auch real eingetreten sei , wenn er Professor Schuster im « Heldenplatz » sagen lässt : « Die Österreicher insgesamt als Masse sind heute ein dummes Volk ... / sechseinhalb Millionen Debile und Tobsüchtige / die ununterbrochen aus vollem Hals nach einem Regisseur schreien / Der Regisseur wird kommen / und sie endgültig in den Abgrund hinunterstossen / ...;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
24;VVPP;ADJD;angehören|anhören;36;NZZ_1995_02_25_a18_seg4_s2;35;Full|Psp;In erster Runde soll abgeklärt werden , ob der Prozess gegen den Römer Spitzenpolitiker , der sieben italienische Regierungen anführte und dem italienischen Parlament seit 1945 ( seit 1991 als Senator auf Lebzeiten ) ununterbrochen angehört , in Palermo formell eröffnet werden kann oder - wie die Verteidigung verlangt - nach Rom transferiert werden muss .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
25;VVFIN;ADJD;stellen;27;NZZ_1997_10_03_a214_seg6_s4;24;Full|3|Pl|Pres|Ind;Kam hinzu die im Grunde antiurbane , vom Misstrauen gegen städtische Durchmischung geprägte Ideologie der gemässigten Nationalisten , die in Bilbao seit 1979 ununterbrochen den Bürgermeister stellen .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
26;VVFIN;ADJD;treiben;5;NZZ_1995_10_26_a185_seg5_s8;13;Full|3|Sg|Pres|Ind;Den Augsburger Christian Funk treibt « der Spass an der Freud » ununterbrochen in die Stadien .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
27;VVFIN;ADJD;kämpfen;7;NZZ_1995_05_04_a70_seg5_s9;12;Full|3|Pl|Past|Ind;"Am Wochenende vor dem 1. Mai kämpften TC und CV fast ununterbrochen um die Vorherrschaft ; Bewohner des einst zu den touristischen Perlen Rios zählenden Viertels sprachen von Nächten des Terrors , in denen niemand zur Ruhe bzw. zum Schlafen gekommen sei .";prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
28;VVFIN;ADJD;tummeln;8;NZZ_1998_06_20_a8_seg3_s5;12;Full|3|Pl|Pres|Ind;Vor jenem Prunkbau am Ufer der Moskwa tummeln sich freilich fast ununterbrochen auch Exponenten zahlreicher anderer Gruppen , auf deren Spruchbändern sowohl Forderungen nach materiellem Beistand durch die Regierung als auch rein politische , zumeist regierungsfeindliche , Postulate artikuliert werden .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
29;VVFIN;ADJD;angehören;26;NZZ_1994_02_24_a108_seg2_s11;25;Full|3|Sg|Past|Ind;1964 wählte ihn das Zugervolk in den Ständerat , ein Gremium , in dem er sich besonders wohl fühlte und dem er bis 1973 ununterbrochen angehörte .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
30;VVPP;ADJD;dauern;19;NZZ_1994_08_18_a108_seg3_s8;18;Full|Psp;Es kam - so notierte Goethe weiter - zu « eine ( m ) Bund , der ununterbrochen gedauert und für uns und andere manches Gute gewirkt hat » .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
31;VVPP;ADJD;führen;8;NZZ_1994_03_18_a118_seg7_s1;5;Full|Psp;Seit 1970 haben Sie ununterbrochen das Sozialamt geführt .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
32;VVFIN;ADJD;laufen;2;NZZ_1996_04_13_a234_seg8_s22;3;Full|3|Sg|Pres|Ind;Dazu läuft ununterbrochen ein Fernseher mit amerikanischen Comics und Zeichentrickfilmen .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
33;VVPP;ADJD;weiterlaufen;9;NZZ_1996_01_24_a157_seg3_s9;8;Full|Psp;Während der 20monatigen Umbauzeit war der Betrieb ununterbrochen weitergelaufen .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
34;VVFIN;ADJD;beschallen;9;NZZ_1998_05_30_a226_seg3_s11;12;Full|3|Pl|Pres|Ind;Auch die nationalen und regionalen Radio- und Fernsehstationen beschallen die Franzosen ununterbrochen mit Beiträgen und Hintergrundberichten über die Fussballstars , die Mannschaften und die Austragungsorte .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
35;VMINF;ADJD;führen;26;NZZ_1999_02_19_a24_seg9_s1;13;Mod|3|Pl|Pres|Ind;Ich habe 1975/76 als Dekan des Fachbereichs 08 ( Germanistische Sprachwissenschaft ) ununterbrochen Auseinandersetzungen mit den kommunistischen Basisgruppen ( MSB Spartakus und andere ) führen müssen .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
36;VVFIN;ADJD;stehen;12;NZZ_1995_03_08_a151_seg2_s14;17;Full|3|Pl|Past|Ind;Die Rettungs- und Strassenunterhaltsdienste wurden von der Witterung nicht überrascht und standen während der ganzen Zeit ununterbrochen im Einsatz .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
37;VVINF;ADJD;versuchen;14;NZZ_1995_10_07_a187_seg16_s16;13;Full|-2;Nein , das meine ich nicht , sonst würden die Menschen nicht ununterbrochen versuchen , ihren Besitz zu mehren .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
38;VVINF;ADJD;leuchten;14;NZZ_1997_11_12_a185_seg2_s16;13;Full|-2;Beim heutigen Stand der Technik können sie ohne weiteres zehn Jahre lang ununterbrochen leuchten , ohne an Helligkeit zu verlieren .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
39;VVFIN;ADJD;treten;6;NZZ_1996_06_03_a49_seg3_s5;8;Full|3|Sg|Pres|Ind;Aus dem Krater des Stromboli tritt fast ununterbrochen Rauch aus , die zwölf Sekunden währende Eruption in der Nacht zum Sonntag galt aber als aussergewöhnlich heftig .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
40;VVPP;ADJD;durchführen;5;NZZ_1995_11_29_a168_seg4_s3;2;Full|Psp;Mal ununterbrochen in Tokio durchgeführt , muss man nicht gesehen haben .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
41;VVINF;ADJD;raufen;53;NZZ_1998_09_04_a140_seg3_s13;50;Full|-2;Und wenn es Catherine Deneuve noch gibt , wenn sie noch nicht verschwunden ist , wie so viele ihrer gleichaltrigen Kolleginnen sang- und klanglos untergegangen im Jugendwahn der Leinwand , dann , ja dann gibt es noch Hoffnung fürs Kino - und Hoffnung für uns , die wir uns ununterbrochen die Haare raufen müssen angesichts der Bilder von seelenamputierten , körperperfektionierten Frauen ( und Männern ) , die es uns vorsetzt .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
42;VVFIN;ADJD;wählen;4;NZZ_1998_05_22_a225_seg8_s3;8;Full|3|Pl|Past|Ind;Vier skriptgesteuerte Rechner wählten eine Woche lang ununterbrochen die Telefonnummern der Testkandidaten .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
43;VVPP;ADJD;bauen;30;NZZ_1996_08_30_a156_seg3_s4;29;Full|Psp;Der Mantel denkmalpflegerischen Schutzes , 1976 über den Bahnhof gestülpt , machte den Spekulationen ein vermeintliches Ende , denn seit zwanzig Jahren wird am und unter dem Bahnhof ununterbrochen gebaut , und ein Ende ist nicht abzusehen .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
44;VVFIN;ADJD;schneien;7;NZZ_1997_11_27_a180_seg2_s8;6;Full|3|Sg|Past|Ind;"Weil es seit 24 Stunden ununterbrochen schneite , liess sich die Piste nicht rechtzeitig präparieren ; zudem herrschte Lawinengefahr .";prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
45;VVFIN;ADJD;befinden;33;NZZ_1996_06_19_a191_seg9_s18;29;Full|3|Pl|Pres|Ind;"Die Augenringmuskulatur der Betroffenen zieht sich ständig zusammen ; in besonders schlimmen Fällen können die krampfartigen Zuckungen gar einer funktionellen Blindheit gleichkommen , da sich die Augen fast ununterbrochen im geschlossenen Zustand befinden .";prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
46;VVPP;ADJD;zunehmen;30;NZZ_1997_10_24_a91_seg3_s5;29;Full|Psp;"Die Aufträge konnten um 41% auf 74 ( 63 ) Mrd. sKr. gesteigert werden ; damit hat der Ordereingang nach den Berechnungen der Unternehmung in 24 Quartalen hintereinander ununterbrochen zugenommen .";prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
47;VVFIN;ADJD;prasseln;5;NZZ_1994_06_18_a209_seg7_s5;6;Full|3|Pl|Past|Ind;Solche oder ähnliche Fragen prasselten ununterbrochen auf den Coach nieder .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
48;VVFIN;ADJD;regnen;4;NZZ_1993_02_08_a69_seg2_s1;11;Full|3|Sg|Past|Ind;kla. In Morioka regnete es am Wochenende nur einmal - ununterbrochen seit Freitag abend .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
49;VVFIN;ADJD;innehaben;34;NZZ_1999_12_30_a15_seg3_s19;33;Full|3|Pl|Pres|Ind;Sicher ist ihm eine bestimmte Vorstellung im höchsten Mass zuwider : dass die ÖVP der SPÖ für eine weitere Legislaturperiode die Vormacht im Land sichern soll , die die Sozialdemokraten seit 1970 ununterbrochen innehaben .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
50;VVFIN;ADJD;anhalten;23;NZZ_1998_12_08_a63_seg4_s9;18;Full|3|Pl|Past|Ind;Sie lösten Schneefälle aus , die in den Niederungen abgesehen von kurzen Aufheiterungen und in den Bergen ununterbrochen über das ganze Wochenende anhielten .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
51;VVPP;ADJD;bewohnen;11;NZZ_1998_11_13_a133_seg8_s12;10;Full|Psp;Die Chigi hatten ihn über mehr als 350 Jahren ununterbrochen bewohnt .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
52;VVFIN;ADJD;machen;22;NZZ_1996_02_10_a208_seg6_s2;20;Full|3|Sg|Past|Ind;Folglich fand sich zu dem gewöhnlichen Publikum des Zirkels ein « auffällig unauffälliger » Herr ein , der sich ununterbrochen Notizen machte .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
53;VVPP;ADJD;anpflanzen;10;NZZ_1996_10_24_a176_seg3_s25;8;Full|Psp;Seit dem 14. Jahrhundert wird in Mund ununterbrochen Safran angepflanzt .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
54;VVPP;ADJD;anführen;12;NZZ_1994_01_18_a162_seg3_s13;11;Full|Psp;Sogar in der Freiwurfrangliste , die er fünf Jahre lang ununterbrochen angeführt hatte , belegt « The Mailman » hinter David Robinson ( San Antonio ) und Shaquille O ' Neal ( Orlando ) nur noch Platz drei .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
55;VVFIN;ADJD;landen;6;NZZ_1999_02_22_a45_seg5_s11;16;Full|3|Pl|Past|Ind;Vor dem Gemeindehaus starteten und landeten auf den drei Startfeldern die Helikopter verschiedener privater Flugtransportunternehmen ununterbrochen .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
56;VVFIN;ADJD;sitzen;44;NZZ_1996_02_02_a164_seg6_s10;41;Full|3|Sg|Past|Ind;Bedeutung mass Brunner auch dem Umstand zu , dass das Fahrzeug gemäss Spurensicherung nach der Schussabgabe noch um 75 Meter weitergefahren worden sei und demnach nur der Angeklagte , der gemäss eigener Aussage vom Zeitpunkt des Schusses bis zum Aufwachen ununterbrochen am Lenkrad sass , das Auto gelenkt haben könne - was der Version der Verteidigung widerspräche .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
57;VVFIN;ADJD;arbeiten;2;NZZ_1995_08_05_a178_seg3_s28;3;Full|3|Sg|Pres|Ind;Er arbeitet ununterbrochen .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
58;VVFIN;ADJD;stehen;23;NZZ_1998_07_04_a1_seg6_s7;15;Full|3|Sg|Past|Ind;In den frühen Morgenstunden gelang es schliesslich dem israelischen General Yomtov Samia , der ununterbrochen mit palästinensischen Offizieren und Politikern in Kontakt stand , einen Kompromiss auszuhandeln .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
59;VVPP;ADJD;beschäftigen;5;NZZ_1998_07_02_a20_seg6_s3;3;Full|Psp;Er sei ununterbrochen damit beschäftigt , einen für Israel vorteilhaften Vertrag mit den Palästinensern auszuhandeln , und Kritiken wie die des Präsidenten bestärkten die Palästinenser bloss in ihrer Meinung , dass sie nur zu warten brauchten , bis er , Netanyahu , das Feld räumen werde .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
60;VVFIN;ADJD;rauchen;7;NZZ_1996_01_27_a31_seg11_s8;6;Full|3|Sg|Pres|Ind;Dass der Tempeldiener im Heiligtum ununterbrochen raucht , scheint niemanden zu stören .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
