Interne-ID;Function-Head;Funktion-Hit;Head;ID-Head;ID-NZZ;ID-Token;Meta-Kopf;sentence;Oberkategorie;Unterkategorie;Status;Kommentar;externe Funktion;prozess;pFREQ;AuW;pure;agent;method;degree;proposition;KONJ;FRAME;SADV;extern;KAUS;TEMP;FREQ;BU;LOC;intern;INST;KOM;SH;iLOC
40;VVPP;ADJD;reden;38;NZZ_1998_03_28_a63_seg7_s2;35;Full|Psp;Anstatt dem Betrachter die Möglichkeit zu geben, in Ruhe die Weiten der Szenerien in sich aufzunehmen - und sich auch nur schon in den Dimensionen der Riesenleinwand zurechtzufinden -, werden ihm fast pausenlos die Ohren vollgeredet .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
41;VVFIN;ADJD;geraten;43;NZZ_1996_04_12_a156_seg4_s25;39;Full|3|Sg|Pres|Ind;Und dort siedelte er später auch seinen ersten Romanhelden Kemal Kayankaya an, einen typischen Zweitgeneratiönler, der zwar türkisch aussieht, aber ausschliesslich auf deutsch kalauert - und so im Zuge seiner Detektivarbeit in der multikulturellen Main-Metropole pausenlos zwischen die Fronten gerät .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
42;VVPP;ADJD;beschäftigen;8;NZZ_1999_05_17_a64_seg3_s10;4;Full|Psp;Die Feuerwehr war pausenlos mit dem Leerpumpen beschäftigt .;nd;nd;not of interest;prädikativ;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
43;VVPP;ADJD;abhalten;16;NZZ_1995_11_25_a186_seg5_s2;12;Full|Psp;Als Folge des Rhythmuswechsels der Olympischen Winterspiele wurden im Skisport zuletzt pausenlos irgendwo irgendwelche Welttitelkämpfe abgehalten .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
44;VVFIN;ADJD;rennen;7;NZZ_1998_09_09_a192_seg5_s46;8;Full|3|Sg|Pres|Ind;Sergi lebt von seiner Kraft und rennt pausenlos die linke Aussenbahn rauf und runter .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
45;VVFIN;ADJD;donnern;41;NZZ_1994_08_15_a81_seg2_s6;36;Full|3|Sg|Past|Ind;Nun war dieser Sommer gewiss länger und heisser, und womöglich irrten auch einfach noch versprengte Otto-und-Cäsar-Berichterstatter tatenlos im Tessin herum auf der Suche nach einer neuen Herausforderung, aber das gigantische Medien-Gewitter, das pausenlos über das heurige Festival donnerte, liess Locarno schliesslich zur grössten sauren Gurke des Jahres 1994 heranspriessen .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
46;VVPP;ADJD;bekränzen;10;NZZ_1995_01_05_a109_seg3_s8;7;Full|Psp;Die « steirische Eiche » wurde pausenlos mit Siegerlaub bekränzt, zur machtvollsten Verkörperung des American Dream verklärt .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
47;VVFIN;ADJD;gelangen;47;NZZ_1995_01_13_a19_seg8_s13;43;Full|3|Sg|Past|Ind;Kämpfer in Grosny erzählen ebenso wie unbescholtene russische Flüchtlinge in Nasran, dass die Truppen Moskaus anlässlich der später abgebrochenen ersten Invasion im Herbst 1991 Waffen in grossem Stil an die örtlichen Interessierten verkauften und dass später aus dem nordkaukasischen Wehrkreis fast pausenlos Kriegsgerät nach Tschetschenien gelangte .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
48;VVFIN;ADJD;halten;51;NZZ_1999_09_06_a133_seg3_s19;48;Full|3|Sg|Past|Ind;Mit diesen Ressourcen - zeitweise befand sich rund ein Dutzend Leute auf der Bühne - präsentierte das Kollektiv ein mehrsprachiges, gewieft zusammengestelltes und fast makellos gespieltes Programm aus eingängigem Hip Hop, betulichem R ' n ' B und solidem Reggae, das die Fans fast pausenlos in Bewegung hielt und wiederholt zu Begeisterungsstürmen hinriss .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
49;VVFIN;ADJD;rufen;24;NZZ_1996_05_20_a82_seg9_s2;28;Full|3|Sg|Pres|Ind;Der Phantasie sind dabei keine Grenzen gesetzt - eine originelle Spendenkampagne trägt beispielsweise im wendigen US-Englisch den Namen « Phonaton » : Man ruft während einer Nacht pausenlos Studienkollegen in der ganzen Welt an und fordert sie zu Spenden auf .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
50;VVFIN;ADJD;werfen;13;NZZ_1998_05_12_a158_seg4_s16;10;Full|3|Pl|Pres|Ind;Ihr Duell findet nicht statt, obwohl sie sich pausenlos in Positur werfen .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
51;VVFIN;ADJD;kleben;15;NZZ_1996_02_01_a121_seg4_s15;16;Full|3|Pl|Pres|Ind;Denn mittlerweile war er mehrfacher Onkel geworden, und seine zahlreichen Neffen und Nichten kleben pausenlos an ihm .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
52;VVFIN;ADJD;denken;14;NZZ_1997_05_27_a124_seg3_s14;20;Full|3|Sg|Pres|Ind;Ich habe erfahren, und man will es sich nicht eingestehen, man denkt auch während des Schreibens fast pausenlos an die künftige Rezeption des Geschriebenen, ich glaube es ist so, also alles auch adrett und penibel, nicht nur das Brausen der Elemente !;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
53;VVFIN;ADJD;geben;6;NZZ_1995_11_24_a181_seg7_s1;11;Full|3|Sg|Pres|Ind;* Verpasste Pässe wie diesen gibt es im Fussball allerdings pausenlos .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
54;VVPP;ADJD;hüpfen;9;NZZ_1995_06_26_a156_seg3_s3;8;Full|Psp;In den ersten drei Akten wird fast pausenlos gehüpft, getanzt, gerannt, geturnt und geklettert - das allerdings streng choreographiert .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
55;VVINF;ADJD;behaupten;26;NZZ_1998_08_21_a142_seg3_s13;22;Full|3|Pl|Pres|Ind;Und doch ist « Junk Mail » keines jener zwanghaft in ihre eigene Lockerheit verbissenen Opuscula, die, indem sie pausenlos Spontaneität und Gedankentiefe behaupten, einem insgeheim auf die Nerven gehen .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
56;VVFIN;ADJD;brillieren;20;NZZ_1996_11_01_a159_seg7_s6;19;Full|3|Sg|Past|Ind;Zurück zur GC-Bilanz : Das vielleicht günstigste Aufwand-Ertrag-Verhältnis erzielte im Aufbau Esposito, obwohl auch er nicht unbedingt pausenlos brillierte, sondern sich meistens auf seine Defensivaufgaben konzentrierte .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
57;VVPP;ADJD;marschieren;18;NZZ_1995_07_18_a2_seg2_s4;17;Full|3|Sg|Pres|Ind;Sie waren am vergangenen Dienstag morgen von der früheren Uno-Schutzzone aufgebrochen und sechs Tage lang praktisch pausenlos marschiert, zum Teil bei Nacht durch gebirgiges Gelände .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
58;VVFIN;ADJD;steigen;6;NZZ_1997_04_29_a224_seg5_s7;10;Full|3|Sg|Pres|Ind;Während der ersten sieben Löcher steigt das Gelände fast pausenlos an .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
59;VVINF;ADJD;beobachten;15;NZZ_1995_01_30_a53_seg6_s7;12;Full|-2;Eingebildete Kranke sind, so Wilhelmsen, darauf fixiert, sich pausenlos selber zu beobachten und schon geringfügige Beschwerden als Symptome einer schweren Erkrankung zu betrachten .;prozess;frequenziellPROZ;done;;frei;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
