;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
213492;NZZ_1993_08_21_a150_seg16_s2;Rasch hat sich herumgesprochen , dass Schweizer Banken , die anlässlich des vom Streit zwischen London und Peking ausgelösten Hongkonger Börsen-Crash im Dezember fleissig gekauft statt verkauft haben , im nachhinein riesige Gewinne verbuchen konnten .;ADJD;kaufen;25;Full|Psp;VVPP;24
247606;NZZ_1993_07_31_a151_seg4_s8;Unbekleidet wird auch fleissig gemauert , Rezession in der Bauwirtschaft hin oder her .;ADJD;mauern;5;Full|Psp;VVPP;4
271004;NZZ_1993_12_04_a117_seg2_s178;Seine Arbeit hier will er als rein humanitären Beitrag verstanden wissen , auch wenn die islamischen Organisationen fleissig Moscheen bauen , zahlreiche Studenten zur Ausbildung in arabische Länder schicken und in Tirana die ersten Tschadors auftauchen .;ADJD;bauen;20;Full|3|Pl|Pres|Ind;VVFIN;18
313808;NZZ_1993_12_14_a45_seg2_s3;Dabei wurde beklagt , dass über Keramik in der Schweiz mit bekannten Zentren der Frühzeit ( Robenhausen , Cortaillod-Kultur , Latène ) zwar fleissig publiziert worden ist , aber nur in zeitlichem und örtlichem Zusammenhang .;ADJD;publizieren;25;Full|Psp;VVPP;24
343449;NZZ_1993_12_21_a49_seg8_s13;Und doch sei er fleissig und nie ernstlich krank !;ADJD;und;6;Coord|-2;KON;5
365273;NZZ_1993_12_27_a37_seg12_s14;"Da sollen Schüler oder Studenten Sätze übersetzen wie : « Seit dieser Zeit erfüllte die Lokomotive &lt;U-127&gt; fleissig ihre Arbeit .";ADJD;--;17;Reg|*2|*3|*4;VVFIN;18
406827;NZZ_1993_02_06_a85_seg5_s3;Er schreibt da , zwei « Bücher » habe er in seinem Leben gründlich studiert und sie auch fleissig « benutzt » : die Welt und das Theater .;ADJD;benutzen;21;Full|3|Sg|Pres|Ind;VVPP;19
520201;NZZ_1994_04_02_a245_seg3_s19;"Das Schönste auf dieser Welt , Inbegriff und Angelpunkt all seiner Hoffnungen , war der Annoncenteil der « Frankfurter Allgemeinen » ; daneben schrieben wir fleissig Postfachadressen in Singapur und Delaware an .";ADJD;schreiben;24;Full|1|Pl|Past|Subj;VVFIN;26
526378;NZZ_1994_04_06_a25_seg7_s5;Das getreu nach sowjetischem Speznas-Vorbild ausgebildete ehemalige Luftlanderegiment in Luftwaffenuniform , das direkt der Streitkräfteführung unter Generalstabschef Petrow unterstellt ist , übt zwar noch immer fleissig Nahkampfausbildung .;ADJD;üben;22;Full|3|Sg|Pres|Ind;VVIMP;26
529171;NZZ_1994_04_06_a148_seg5_s13;Seine Tugenden : fleissig , sorgfältig vorbereitet und auch noch vorsichtig und langsam , einfach schauerlich .;ADJD;und;8;Coord|-2;KON;4
598056;NZZ_1994_04_20_a49_seg5_s2;Angesichts des riesigen Pensums wird sich das Klima für die Wirtschaft in Deutschland wohl nur zögernd verbessern , zumal auf der « Gegenseite » fleissig weiter Gesetze produziert und Unterstützungen versprochen werden , nicht zuletzt mit Blick auf die bevorstehenden Wahlen .;ADJD;und;29;Coord|-2;KON;25
620493;NZZ_1994_04_25_a43_seg5_s2;Von Analytikern wird fleissig nach plausiblen Erklärungen gesucht .;ADJD;suchen;8;Full|Psp;VVPP;4
630060;NZZ_1994_04_26_a142_seg7_s15;Bereits 1911 verwies ein Förster namens P. Hefti in der « Schweizerischen Zeitung für Forstwesen » auf die Forderung von Pädagogen , Schul- sowie Jugendfreunden , « den Unterricht recht fleissig , so oft als mit geordnetem Schulbetrieb immer vereinbar , hinaus zu verlegen ins Freie und vor allem in den Wald » .;ADJD;Forderung;19;Reg|Acc|Sg|Fem;NN;31
631840;NZZ_1994_04_26_a180_seg8_s3;Das in diesem Fall serienmässige Fünfgang-Handschaltgetriebe ( Vierstufenautomatik : 3200 Franken Aufpreis ) harmoniert mit dem drehmomentstarken Motor ausgezeichnet und muss selbst auf coupierter Strecke nicht allzu fleissig betätigt werden .;ADJD;betätigen;29;Full|Psp;VVPP;28
640044;NZZ_1994_04_28_a159_seg3_s17;Trotzdem könnte sich bereits am Donnerstag ein Leaderwechsel ergeben , falls Adriano Baffi weiterhin so fleissig Bonifikationen sammelt .;ADJD;sammeln;18;Full|3|Sg|Pres|Ind;VVFIN;16
678157;NZZ_1994_08_06_a74_seg3_s9;Als unverbindliche Empfehlung an die Gemeinden gedacht , dient es inzwischen nicht nur in der ganzen Schweiz als Vorlage für einschlägige kommunale Reglemente , sondern wird auch aus Deutschland , Österreich , England und gar Japan fleissig angefordert .;ADJD;anfordern;38;Full|Psp;VVPP;37
683288;NZZ_1994_08_06_a208_seg5_s13;Wer wünsche , dass er nicht wie Mozart ende , möge fleissig geben .;ADJD;geben;13;Full|-2;VVINF;12
744449;NZZ_1994_08_20_a160_seg2_s11;Geni Wipfli , der Trainer und Mentor der beiden Urner , führte fleissig Buch und wurde immer nervöser .;ADJD;führen;12;Full|3|Sg|Past|Ind;VVFIN;13
779521;NZZ_1994_08_27_a197_seg4_s16;"Eskapaden nach Venlo beiseite , haben die Gäste hier gar keine andere Wahl , als immer schön fleissig bei der Sache zu bleiben ; und Sache ist das Wort .";ADJD;bleiben;23;Full|-2;VVINF;18
793414;NZZ_1994_12_01_a166_seg6_s6;Die Ruhe der Abgeschiedenheit und ein mit 600-Minuten-Liter fleissig schüttender Jungbrunnen , der als einziger des Kantons warm , mit rund 30 Grad , sprudelt - das ist in Zeiten der Rückbesinnung aufs Ursprüngliche und Echte ein Kapital , um das etliche Konkurrenten Vals beneiden dürften - heute .;ADJD;--;10;Pos|Gen|Pl|Masc;ADJA;9
857641;NZZ_1994_12_13_a172_seg3_s19;Selbst der Kameramann konnte sich offenbar der Kampfeuphorie nicht entziehen und wackelte unnötigerweise fleissig mit .;ADJD;wackeln;12;Full|3|Sg|Past|Ind;VVFIN;14
903424;NZZ_1994_12_22_a169_seg2_s26;In allen Grössen , Farben und Formen kamen sie daher : Zwerge , Riesen , Könige , Marquisen , Clowns und Krieger , dazwischen Blasmusiken mit Majoretten und immer wieder Schwarze Peter , die fleissig Ansteckbildchen und « Pepernoten » ( eine knopfförmige Mischung aus Lebkuchen und Makrönli ) verteilten .;ADJD;und;37;Coord|-2;KON;35
936640;NZZ_1994_02_01_a26_seg11_s4;Die Heilsarmee , deren Spendenaufrufen spätestens nach einem Treffen mit Sozialminister Huuthanen fleissig Folge geleistet wird , verteilt nach den Angaben von Frau Gladjunger jeden Arbeitstag in der Castrénstrasse in Kallio Brot an vielleicht 100 Leute .;ADJD;werden;16;Aux|3|Sg|Pres|Ind;VAFIN;13
976431;NZZ_1994_02_09_a48_seg5_s3;Die oft als « Preussen Asiens » beschriebenen Vietnamesen sind nicht nur aussergewöhnlich zuverlässig und fleissig , sondern auch , zumindest im Süden des Landes , unternehmerisch sehr initiativ .;ADJD;und;15;Coord|-2;KON;16
995820;NZZ_1994_02_12_a111_seg3_s3;Wenn der mittelalterliche Klerus den Armen die « Sünde der Völlerei » vor Augen hält , derweil in den Klöstern fleissig an der « Entstehung der Koch kunst » gearbeitet wird , liegt die These nahe , dass Hunger nicht einfach nur eine Naturkatastrophe ist , sondern sehr wohl auch als ein Element der politischen Steuerung von sozialen Systemen taugt .;ADJD;arbeiten;30;Full|Psp;VVPP;21
1002968;NZZ_1994_02_14_a117_seg3_s9;Center Thibaudeau , fleissig und effizient , erhöhte sein persönliches Konto in der « Regular Season » auf beachtliche 44 Punkte , davon 30 Tore .;ADJD;und;5;Coord|-2;KON;4
1018299;NZZ_1994_02_17_a114_seg3_s10;Zlata liest Jack London , guckt fleissig TV , schwärmt für Michael Jackson , « Guns ' n Roses » und « New Kids on the Block » .;ADJD;gucken;6;Full|2|Pl;VVFIN;7
1072213;NZZ_1994_02_26_a182_seg6_s9;In Norwegen hingegen ist er ein Held , der fast ebenso fleissig Autogramme verteilt wie seine Schützlinge .;ADJD;verteilen;14;Full|3|Sg|Pres|Ind;VVPP;12
1093038;NZZ_1994_01_05_a150_seg6_s9;Musterschüler , Athleten wie etwa ein Stefan Zünd , solche , die ihrer nicht- sportlichen Ausbildung grosse Bedeutung beimessen , die im Sport fleissig sind und die Anweisungen der Trainer beachten , sich allen Leuten gegenüber korrekt benehmen , sind häufig nicht aus jenem widerstandsfähigen Holz geschnitzt , das während Wettkämpfen keine Späne verliert .;ADJD;sein;25;Sein|3|Pl|Pres|Ind;VAFIN;24
1117687;NZZ_1994_01_11_a50_seg9_s11;Die offensichtlich gegen « Reiche » gerichtete ATP-Steuer trifft in der Praxis aber auch und vor allem die Mittelschicht , also vor allem jene Leute , die Jahr für Jahr fleissig ATP- Punkte sammeln , ohne in die Nähe des « Spitzeneinkommens » ( 5 BB ) zu gelangen .;ADJD;sammeln;34;Full|3|Pl|Pres|Ind;VVFIN;31
1123607;NZZ_1994_01_12_a150_seg3_s1;nw. Für die sozialdemokratische Stadtratskandidatin Vreni Hubmann wird im Wahlkampf so eifrig und fleissig die Werbetrommel gerührt , wie es sich andere Kandidatinnen und Kandidaten nur erträumen können .;ADJD;und;13;Coord|-2;KON;14
1151302;NZZ_1994_01_18_a78_seg14_s3;"Die Kontakte zwischen diesen « Urwallisern » ( von denen die allermeisten nicht mehr Schweizer Bürger sind ) und dem Kanton Wallis werden intensiv gepflegt : So kommen regelmässig Besuchergruppen aus dem Wallis in diese Ortschaften ; andererseits planen die Argentinien- Walliser wieder eine grosse Reise in die Schweiz und sparen schon fleissig dafür .";ADJD;sparen;51;Full|3|Pl|Pres|Ind;VVFIN;53
1232965;NZZ_1994_07_04_a83_seg5_s7;Matthias bleibt ein Anarch , wie es Vater und Grossvater schon waren , obwohl sie fleissig einen mageren Boden bewirtschafteten .;ADJD;bewirtschaften;20;Full|3|Pl|Past|Ind;VVFIN;16
1255343;NZZ_1994_07_08_a92_seg3_s13;Da Mann wie Frau vielfach auch fleissig zu rauchen pflegen , braucht es nicht notwendigerweise eine Grillparty im Wald , um diesen in Brand zu setzen .;ADJD;rauchen;9;Full|-2;VVINF;7
1293304;NZZ_1994_07_16_a9_seg4_s1;dk. Wien , 15. Juli Nach dem Motto « am Abend wird der Faule fleissig » versucht der österreichische Nationalrat in seiner letzten Sitzungswoche vor der Sommerpause über hundert Tagesordnungspunkte über die Bühne zu bringen .;ADJD;versuchen;17;Full|3|Sg|Pres|Ind;VVFIN;15
1302199;NZZ_1994_07_18_a72_seg3_s28;Die VBZ fahren weniger fleissig ( siehe unten ) , die Postämter öffnen später und schliessen früher , Lieferanten , Geschäfts- und Gesprächspartner glänzen durch Ferienabwesenheit .;ADJD;fahren;3;Full|3|Pl|Pres|Ind;VVFIN;5
1352222;NZZ_1994_07_29_a74_seg13_s24;Bestimmt wäre es ungerecht , wollte man annehmen , alle die stets fleissig unterschreibenden Intellektuellen hätten die Menschenrechtsverletzungen im Sowjetreich gebilligt , dennoch war der « real existierende Sozialismus » ein wichtiger Rückhalt in ihrer beständigen Kritik am westlichen System .;ADJD;--;14;Pos|Acc|Sg|Masc;ADJA;13
1416865;NZZ_1994_06_11_a3_seg2_s33;Politiker sehen die Welt nicht als Bühne , auch wenn sie sie fleissig als solche nutzen , sondern betrachten sie als ihren Acker .;ADJD;nutzen;16;Full|3|Pl|Pres|Ind;VVFIN;13
1459017;NZZ_1994_06_18_a152_seg4_s3;Überall wird aus der Welt der Wissenschaft berichtet , Politiker sprechen von der Bringschuld der Wissenschaft , und Wissenschafter schreiben fleissig Bücher , die nicht mehr nur für den Kollegen ( der sie meist ohnehin nicht liest ) bestimmt sind .;ADJD;Buch;22;Reg|Acc|Pl|Neut;NN;21
1473286;NZZ_1994_06_22_a41_seg6_s2;Gemäss den Erkenntnissen war er , der fleissig mit dem Bundeskanzleramt und mit Franz Josef Strauss verkehrte , ein williges und effizientes Instrument des damaligen DDR-Regimes .;ADJD;.;27;Pun|Sent;$.;8
1484035;NZZ_1994_06_23_a220_seg2_s2;Die Maurer und die Steinmetze sind fleissig am Renovieren und Restaurieren .;ADJD;sein;6;Sein|3|Pl|Pres|Ind;VAFIN;7
1484747;NZZ_1994_06_24_a25_seg5_s1;Gy. Bonn , 23. Juni Länder , deren Bevölkerungen in der Regel als fleissig gelten , sind alles andere als billig , wenn es ums Arbeiten geht .;ADJD;gelten;15;Full|3|Pl|Pres|Ind;VVINF;14
1509624;NZZ_1994_06_29_a98_seg4_s2;Beide hatten früh erkannt , was in diesen Themen steckte , und diese Erkenntnis fleissig in klingende Münze umgesetzt .;ADJD;umsetzen;19;Full|Psp;VVPP;15
1541537;NZZ_1994_05_06_a106_seg2_s2;In derselben Nacht war ich auf Grund des gleichen Orientierungsfehlers , dem Hauptmann Johnen erlegen ist , ebenfalls im Anflug auf Dübendorf , zumal man dort fleissig grüne Leuchtkugeln schoss , also Aufforderung zur Landung .;ADJD;grün;28;Pos|Acc|Pl|Fem;ADJA;27
1552893;NZZ_1994_05_07_a207_seg7_s37;« Erst traf es die , die häufig gefehlt hatten oder oft zu spät kamen , aber dann mussten auch welche gehen , die während vieler Jahre immer fleissig gearbeitet hatten . »;ADJD;arbeiten;30;Full|Psp;VVPP;29
1554775;NZZ_1994_05_09_a80_seg13_s18;"Es liegt ja genug auf Vorrat ; denn eins muss man der Stasi lassen , sie ist fleissig gewesen , und Fleiss ist , wie wir von Kindheit an wissen , eine Sekundärtugend .";ADJD;sein;19;Sein|Psp;VAPP;18
1584147;NZZ_1994_05_14_a231_seg3_s3;Fabrizio , so hiess er tatsächlich , schwelgte in Wein und Erinnerung , liess fleissig nachschenken und spielte sich um so ungeschlachter auf , je länger man ihn gewähren liess : Welcher Künstlerrunde hätte es nicht geschmeichelt , sich ein veritables Bettlerbankett zu nennen ?;ADJD;nachschenken;16;Full|-2;VVINF;15
1621361;NZZ_1994_05_24_a98_seg5_s3;Der Kiepenheuer-Verlag , bei dem die Bühnenrechte liegen , übermittelt uns aus Berlin die Liste mit den bisherigen Tabori- Aufführungen an Schweizer Theatern : fleissig gespielt wurde « Mein Kampf » .;ADJD;spielen;26;Full|Psp;VVPP;25
1635195;NZZ_1994_05_26_a204_seg3_s14;« Bravo » und Jimi Hendrix grüssen vom Poster , es wird die Beatles-Melodie gepfiffen , der Bee- Gees-Hit quillt aus Jukebox und Transistorradio , « Scheisse » schreibt jemand auf die Wandtafel , und fleissig qualmt die Ikone des sozialrevolutionären Aufstandes : die Zigarette .;ADJD;qualmen;37;Full|3|Sg|Pres|Ind;VVFIN;36
1669265;NZZ_1994_03_03_a192_seg3_s8;So verwundert es denn nicht , dass Dalain weiterhin fleissig ist .;ADJD;sein;11;Sein|3|Sg|Pres|Ind;VAFIN;10
1681465;NZZ_1994_03_05_a205_seg8_s7;Im Damenressort ( derzeit eine Vertreterin in den besten hundert der Weltrangliste ) hat die bisher fleissig dem Schweizer Besitzstand zugerechnete , nun zurückgetretene Wahlschweizerin , Manuela Maleeva Fragnière , die eklatante Misere übertüncht .;ADJD;zugerechnet;21;Pos|Acc|Sg|Fem;ADJA;17
1743835;NZZ_1994_03_17_a179_seg2_s5;Antwort : Mendoza denkt bereits an die nächste Saison und ist fleissig am Sondieren von möglichen Nachfolgern des interimistisch einberufenen Trainers Vincente del Bosque .;ADJD;an;13;Dat|Sg|Masc;APPRART;12
1811031;NZZ_1994_11_01_a4_seg11_s12;China hat sich zudem vorderhand darauf versteift , eine Einigung könne nur in individuellen , nicht in gemeinsamen Verhandlungen der Anrainerstaaten gefunden werden - und rüstet derweil fleissig weiter auf .;ADJD;rüsten;26;Full|3|Sg|Pres|Ind;VVIMP;28
1823272;NZZ_1994_11_03_a108_seg15_s2;Die Goldmarie hat bei ihrer Stiefmutter ein hartes Leben , obwohl sie unermüdlich fleissig am Brunnenrand spinnt , bis der Finger blutet und die Spindel in den Brunnen fällt .;ADJD;spinnen;17;Full|3|Sg|Pres|Ind;VVFIN;14
1857767;NZZ_1994_11_10_a118_seg8_s12;Noch vor ein paar Jahren wurde auch dänische Schriftstellerinnen wie Dea Trier Mørch und Susanne Brøgger fleissig gelesen , heute liest man höchstens den Dänen Peter Høeg und die Isländerin Vigdis Grímsdóttir , deren Roman « Das Mädchen im Walde » einer der Bewerber um den Literaturpreis des Nordischen Rates für 1994 ist .;ADJD;lesen;18;Full|Psp;VVPP;17
1881361;NZZ_1994_11_15_a30_seg3_s1;Gy. Bonn , 14. November Dass die deutsche Wirtschaft nach der Rezession wieder deutlich am Wachsen ist , wird ebenso fleissig durch neue Statistiken unterlegt wie die Tatsache , dass die Beschäftigung vom Aufschwung noch kaum profitiert .;ADJD;werden;19;Aux|3|Sg|Pres|Ind;VAFIN;21
1955017;NZZ_1994_11_29_a5_seg4_s7;Von dieser Möglichkeit wurde so fleissig Gebrauch gemacht , dass die Briefstimmen das Endresultat entscheidend beeinflussen könnten .;ADJD;machen;8;Full|Psp;VVPP;6
1967496;NZZ_1994_10_01_a112_seg3_s14;Wer hier Zuverlässiges ans Licht holen will , muss fleissig recherchieren .;ADJD;recherchieren;11;Full|-2;VVINF;10
1969163;NZZ_1994_10_01_a159_seg2_s10;Links und rechts der lichtdurchfluteten Mall sind die neuen Ladengeschäfte in einer Reihe angeordnet , darüber 35 Wohnungen , in denen die Handwerker noch fleissig ein und aus gehen .;ADJD;No Head;0;No Head;No Head;25
1993356;NZZ_1994_10_06_a165_seg3_s5;Während der Gastklub bisher schon die ganze Saison mit verschiedenen Spielern um die 20 Jahre fleissig Punkte sammelte , wurden die Zürcher von wahrem Verletzungspech gebeutelt .;ADJD;sammeln;18;Full|3|Sg|Past|Ind;VVFIN;16
2024487;NZZ_1994_10_13_a7_seg3_s10;Einerseits fühlen sie sich dazu verpflichtet , etwas für « ihre » Guerilleros zu tun , zumal sie in den letzten Jahren fleissig dem Mythos huldigten , der heldenhafte Widerstandskampf Umkhonto we Sizwes habe den Wandel in Südafrika bewirkt .;ADJD;huldigen;26;Full|3|Pl|Past|Ind;VVFIN;23
2060466;NZZ_1994_10_20_a172_seg3_s18;"So scheiterte der junge Zickler ( für zwei Millionen Mark von Dresden geholt ) an Tjapuschkin ; Sutter ( fleissig , aber wirkungslos und bald ausgewechselt ) schlug den Ball nach einem Sprint am Ziel vorbei , und Matthäus ( insgesamt der wohl Beste auf dem Platz ) bekundete Pech im Abschluss mit einem gerissenen Absatzkick im 5-m-Raum ( nach Querpass Jorginhos ) .";ADJD;scheitern;2;Full|3|Sg|Past|Ind;VVFIN;20
2082464;NZZ_1994_10_25_a83_seg4_s5;Begeistert von der Idee des Fliegens trugen die Leute fleissig Federn wie Herbstlaub zusammen , viel und bunt .;ADJD;tragen;7;Full|3|Pl|Past|Ind;VVFIN;10
2084901;NZZ_1994_10_25_a140_seg3_s3;Um einigermassen zügig vorwärtszukommen , darf man zudem wie bei den Sechszylindern die Drehzahl nicht allzusehr absinken lassen und muss fleissig schalten .;ADJD;schalten;22;Full|-2;VVINF;21
2125879;NZZ_1994_09_02_a184_seg3_s3;Der Anspruch von Regisseuren und Autoren , hinter den Mythen des Weste ( r ) ns die Fährte der historischen Wahrheit zu suchen , ist also nicht neu , aber im Gegensatz zum alten Western ist er in den aktuellen Beispielen des Genres , wie sie seit einigen Jahren wieder fleissig produziert werden , gewiss eine Konstante - die Werte des Western lassen sich heute nicht mehr in Unschuld reproduzieren .;ADJD;produzieren;52;Full|Psp;VVPP;51
2131446;NZZ_1994_09_03_a186_seg2_s14;Er ist fleissig und ehrgeizig .;ADJD;und;4;Coord|-2;KON;3
2185283;NZZ_1994_09_14_a42_seg11_s5;Dass diese Methode zur Einschränkung von Einfuhren chinesischer Firmen fleissig benutzt wurde , darauf weisen einerseits die im Lauf des Jahres um 10 Mrd. $ auf rund 31 Mrd. $ gewachsenen Devisenreserven Chinas hin .;ADJD;benutzen;11;Full|Psp;VVPP;10
2207590;NZZ_1994_09_17_a202_seg2_s5;Er stammt aus Dresden , ist Maler , Zeichner , Bildhauer , Akademieprofessor , aber auch Dichter , Filmemacher und am liebsten Musiker - ein lebenslustiger Tausendsassa , immer fleissig und voller Ideen .;ADJD;und;31;Coord|-2;KON;30
2218146;NZZ_1994_09_20_a155_seg3_s2;Zu den Namen , die heute noch in Gesprächen über die Zwischenkriegsjahre auftauchen und fleissig in deutschsprachigen Seminarstuben und in Kulturdebatten repetiert werden , gehört jener Hans Rothes erstaunlicherweise nicht .;ADJD;in;16;In;APPR;15
2221674;NZZ_1994_09_21_a121_seg3_s3;"Seitdem hat er fleissig weitergeschrieben ; soeben ist sein Roman « Leviathan » auf deutsch erschienen .";ADJD;weiterschreiben;5;Full|Psp;VVPP;4
2237785;NZZ_1994_09_24_a17_seg8_s5;"Diese Volkstümlichkeit pflegt er auch bewusst ; kaum ein anderer slowakischer Politiker bereist das Land - auch ausserhalb des Wahlkampfes - so fleissig und systematisch wie Meciar .";ADJD;und;24;Coord|-2;KON;23
2261909;NZZ_1994_09_28_a191_seg8_s4;Die in Jahrzehnten gewachsene traditionelle Technik ( « at the end of the pipe » ) wird heute fleissig und unter erheblichem Aufwand an zusätzlicher Energie und Masse verbessert .;ADJD;und;20;Coord|-2;KON;19
2269368;NZZ_1994_09_29_a253_seg3_s4;Und fleissig wird vom Frühjahr bis zum Herbst gemäht .;ADJD;mähen;9;Full|Psp;VVPP;2
2282186;NZZ_1995_04_01_a220_seg3_s22;Er wurde fleissig photographiert : im arabischen Zelt , vor einem japanischen Buddha , auf den Terrassen des Borobudur in Java .;ADJD;photographieren;4;Full|Psp;VVPP;3
2304878;NZZ_1995_04_06_a178_seg5_s15;« Er besetzte mich pausenlos , gab mir neue Dreimonateverträge und jedesmal drei Sätze mehr ... » In der Folge entwickelte sich Gasser zum Idealfall eines Ensemblemitglieds : vielseitig , fleissig , verlässlich .;ADJD;vielseitig;29;Pos;ADJD;31
2306140;NZZ_1995_04_07_a1_seg6_s20;Die Spanier tragen fleissig dazu bei , sind aber bei weitem nicht die einzigen und auch nicht immer die Schuldigen .;ADJD;tragen;3;Full|3|Pl|Pres|Ind;VVFIN;4
2319525;NZZ_1995_04_08_a192_seg4_s1;Vor dem Masters immer besonders fleissig;ADJD;No Head;0;No Head;No Head;6
2319527;NZZ_1995_04_08_a192_seg5_s2;Vor dem Masters ist er immer besonders fleissig , kein Turnier bedeutet ihm mehr als jenes in Augusta .;ADJD;sein;4;Sein|3|Sg|Pres|Ind;VAFIN;8
2325036;NZZ_1995_04_10_a143_seg3_s21;Zu einem Sieg , der das Kräfteverhältnis sicher richtig wiedergab , so fleissig sich die Aarauer um eine Korrektur bemühten .;ADJD;bemühen;20;Full|3|Pl|Past|Ind;VVFIN;13
2364606;NZZ_1995_04_19_a171_seg7_s4;und Hitler , die Französische Revolution als « Geburtsstunde der Moderne » - ein Volksschulkurs , der viel Bekanntes enthält , aus zahlreichen Büchern fleissig zusammengetragen , so dass die Anmerkungen ein Drittel des ganzen Bandes umfassen .;ADJD;zusammentragen;26;Full|Psp;VVPP;25
2577129;NZZ_1995_12_01_a117_seg5_s2;Alle arbeiten sie dort fleissig und stellen Gewehre her , basteln sogar einen Panzer .;ADJD;und;6;Coord|-2;KON;5
2582471;NZZ_1995_12_02_a22_seg5_s5;Farbig , fleissig und bemüht sündig blinken die Leuchtreklamen der riesigen Kasinos am Boardwalk , der Uferpromenade , durch die Nacht - tiefer , ruhig und weiss antwortet die Leuchtschrift einer Kirche mit « Jesus Died for Our Sins » .;ADJD;und;4;Coord|-2;KON;3
2616520;NZZ_1995_12_07_a210_seg9_s1;In der Steiermark waren die Liftbauer oben auf der Turracherhöhe ( 1763 m ) fleissig : Die beiden alten Sonnenlifte sind weg .;ADJD;sein;4;Sein|3|Pl|Past|Ind;VAFIN;15
2627071;NZZ_1995_12_09_a122_seg6_s4;McPhee , der aus der Schule des Neuen Journalismus kommt , hat in Bibliotheken ebenso fleissig recherchiert wie auf Orangenplantagen und in den Fabriken , die das Konzentrat herstellen .;ADJD;recherchieren;17;Full|Psp;VVFIN;16
2666769;NZZ_1995_12_16_a65_seg5_s7;Neben Fleiss und Fröhlichkeit schreibt sich der Volksstamm ebenso Geist und Gastlichkeit zu , natürlich auch Lebenslust , sonst hiesse es nicht : « Sachsen sind ein fleissig Volk , pfiffig und auch fair , Kaffee und den Kuchen lieben wir so sehr . »;ADJD;Volk;29;Reg|Nom|Sg|Neut;NN;28
