Interne-ID;Function-Head;Funktion-Hit;Head;ID-Head;ID-NZZ;ID-Token;Meta-Kopf;sentence;Oberkategorie;Unterkategorie;Status;Kommentar;externe Funktion;prozess;pFREQ;AuW;pure;agent;method;degree;proposition;KONJ;FRAME;SADV;extern;KAUS;TEMP;FREQ;BU;LOC;intern;INST;KOM;SH;iLOC
16;VVFIN;ADJD;gehen;13;NZZ_1994_03_01_a86_seg4_s7;15;Full|1|Pl|Pres|Ind;Die Antwort ist klar : Falls wir nach Europa gehen sollten , gehen wir ökologisch , demokratisch und föderalistisch , das heisst , wir wollen , dass dieses Europa den objektiven Notwendigkeiten der einzelnen Länder Rechnung trägt .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
17;VVFIN;ADJD;befinden;29;NZZ_1999_08_26_a171_seg4_s8;32;Full|3|Sg|Pres|Ind;In seiner Antwort hält der Stadtrat gezwungenermassen vor allem das fest , was eigentlich auch den beiden Fragestellern bereits bekannt sein müsste : Das Abfuhrwesen der Stadt Zürich befindet sich zwar ökologisch auf hohem Niveau , aber die wirtschaftliche Situation ist nach wie vor unbefriedigend .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
18;VVPP;ADJD;aufwerten;15;NZZ_1994_03_01_a125_seg2_s12;14;Full|Psp;Nach dem Willen des Verfassers soll das Areal mit dem Bau des Golfplatzes ökologisch aufgewertet werden .;prozess;methodenorientiert;done;ambig M/F;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
19;VVPP;ADJD;erwarten;7;NZZ_1994_03_05_a52_seg9_s1;5;Full|Psp;vom Mercedes-Swatch-Projekt allerdings auch ökologisch Wegweisendes erwartet hatte , dürfte zumindest teilweise enttäuscht sein , denn beiden Partnern geht es nicht in erster Linie um die Substitution konventioneller Automobile , sondern um die Lancierung einer neuen Fahrzeugklasse .;proposition;Frameadverbial;done;unvollständiger Satz;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
20;VVPP;ADJD;betrachten;10;NZZ_1997_06_25_a42_seg7_s7;9;Full|Psp;Hätte er gleich hohe Aufschläge auf den - ökologisch betrachtet - ohnehin unverantwortlich tiefen Treibstoffpreisen zu bezahlen wie die übrigen Verkehrsträger , so würde er in der Schweiz jährlich mit gegen einer Milliarde Franken zusätzlich belastet .;prozess;methodenorientiert;done;Parenthese;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
21;VVFIN;ADJD;stehen;2;NZZ_1998_01_23_a42_seg10_s6;4;Full|3|Pl|Past|Ind;Immer standen dabei ökologisch ausgerichtete Parteien im Vordergrund , nie ernsthaft die SP .;nd;nd;not of interest;ModADJ;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
22;VVPP;ADJD;betrachten;5;NZZ_1995_08_17_a43_seg15_s21;4;Full|Psp;Er ist , ökologisch betrachtet , eine verletzliche Monokultur , die langfristig in dieser Form nicht bestehen kann .;prozess;methodenorientiert;done;Parenthese;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
23;VVFIN;ADJD;bringen;38;NZZ_1994_02_01_a111_seg2_s15;36;Full|3|Sg|Pres|Ind;Die Neat-Befürworter aber staunen : Jetzt wird die Alpeninitiative , die allein dazu verhelfen wird , dass der Güterverkehr tatsächlich von der Strasse auf die Schiene gebracht werden kann , dass die Neat nicht nur ökologisch etwas bringt , sondern auch ökonomisch rentiert , als « überholt » , gar als « Groteske » abgetan .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
24;VVPP;ADJD;begründen;17;NZZ_1996_11_23_a63_seg1_s40;16;Full|Psp;Entscheidend ist letztlich die allerdings nur sehr schwer zu beantwortende Frage , ob Handelsbeschränkungen wirklich ökologisch begründet und ob sie verhältnismässig sind oder ob sie nur der Abwehr unliebsamer Konkurrenz aus dem Ausland dienen .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
25;VVPP;ADJD;ausrichten;40;NZZ_1997_01_25_a74_seg4_s5;39;Full|Psp;Lafontaine kritisierte im wesentlichen , dass die Steuerentlastung erst 1999 und nicht bereits 1998 in Kraft treten soll , dass die Lohnnebenkosten durch die vorgeschlagene Reform nicht gesenkt würden oder dass die Ansätze der Regierung in keiner Weise ökologisch ausgerichtet seien .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
26;VVPP;ADJD;sehen;25;NZZ_1999_05_21_a212_seg6_s4;24;Full|Psp;In andern Regionen verlieren die Schildkröten vor allem ihren Lebensraum , zum Beispiel durch Bauprojekte , wobei in den USA auch grosse , ökologisch gesehen aber nur punktuelle Rettungsaktionen wie die Umsiedlung ganzer Populationen stattfinden .;prozess;rein;done;;notwendig;+;nd;+;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
27;VVINF;ADJD;begründen;7;NZZ_1997_05_07_a35_seg7_s4;6;Full|-2;Es lässt sich inzwischen auch ökologisch begründen , dass in Naturschutzgebieten eingezäunte Arten als « Inselpopulationen » ein erhöhtes Aussterberisiko haben , wenn der Kontakt mit Nachbargesellschaften durch ein lebensfeindliches Umfeld unterbrochen ist .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
28;VVPP;ADJD;aufwerten;34;NZZ_1998_11_18_a229_seg7_s16;33;Full|Psp;In den meisten Fällen ist eine Förderung nur dann erfolgreich , wenn die ganze Lebensgemeinschaft , die ganze Landschaft oder , bei migrierenden Arten , auch Gebiete in anderen Kontinenten geschützt und ökologisch aufgewertet werden .;prozess;methodenorientiert;done;ambig M/F;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
29;VVFIN;ADJD;bringen;16;NZZ_1997_06_16_a147_seg4_s2;17;Full|3|Sg|Past|Ind;Dass schwere Güter über lange Strecken neu von Zügen statt von Pferden transportiert wurden , brachte ökologisch praktisch nur Nachteile .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
30;VVFIN;ADJD;erfüllen;36;NZZ_1998_09_25_a44_seg3_s2;33;Full|3|Pl|Past|Ind;Mit ihrer Werbung erweckten die beiden Unternehmen den Eindruck , dass M-Sano-Produkte beziehungsweise « natürliche » Produkte aus biologischem Landbau stammten , obwohl sie die geschützten Kriterien « biologisch » oder « ökologisch » nicht erfüllten , sagte SKS-Geschäftsführerin Simonetta Sommaruga an einer Pressekonferenz in Bern .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
31;VVIZU;ADJD;einstufen;34;NZZ_1995_09_29_a41_seg5_s4;30;Full|zu;Es ist offensichtlich , dass diese Zurückhaltung der Umweltorganisationen von einer gewissen Vorsicht geprägt ist , weil damit der Zwang entfällt , Kandidaten zu unterstützen , die zwar als ökologisch « richtig » einzustufen wären , in andern Fragen ( z. B. beim Asylproblem ) jedoch höchst umstrittene Positionen einnehmen könnten .;nd;nd;not of interest;Vergleich;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
32;VVINF;ADJD;voranbringen;16;NZZ_1999_08_02_a39_seg4_s5;15;Full|-2;Die GP wolle unter dem Titel « zukunftsfähig mit einer Umweltoffensive » die Schweiz ökologisch voranbringen .;prozess;methodenorientiert;done;ambig M/F;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
33;VVPP;ADJD;ausbeuten;14;NZZ_1996_01_09_a70_seg7_s1;9;Full|Psp;Die meisten Ströme der Erde werden heute auf ökologisch nicht mehr vertretbare Weise ausgebeutet .;nd;nd;not of interest;ModNP;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
34;VVFIN;ADJD;machen;2;NZZ_1999_03_11_a258_seg7_s2;4;Full|3|Sg|Pres|Ind;Das macht jedoch ökologisch nur Sinn , wenn der Strom zur Elektrolyse des Wassers aus regenerativen Primärenergieträgern gewonnen wird .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
35;VVFIN;ADJD;zusammenhängen;11;NZZ_1996_04_24_a175_seg11_s10;10;Full|3|Sg|Pres|Ind;Umfasst die Geländekontamination dagegen eine ganze Region , die ökologisch zusammenhängt und eine politische Einheit bildet - zum Beispiel ein Bezirk von hundert und mehr Quadratkilometern - , so ist die Lage bereits viel gravierender .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
36;VVFIN;ADJD;sehen;6;NZZ_1999_08_20_a51_seg7_s1;8;Full|3|Pl|Pres|Ind;In diesem « Schollenriet » lösen sich ökologisch gesehen gegenwärtig zwei Zeitalter ab .;prozess;rein;done;;notwendig;+;nd;+;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
37;VVPP;ADJD;verdienen;17;NZZ_1993_08_06_a43_seg2_s10;15;Full|3|Sg|Pres|Ind;Sollte ein solches Vorhaben später dennoch in einer Weise , die das Prädikat « ökologisch » verdient , realisiert werden können , so würde die heute gewählte Form der Wässermattenstiftung keinen Hinderungsgrund bilden , im Gegenteil , dank ihr werden Wässermatten im Langetental dann überhaupt noch existieren !;nd;nd;not of interest;Objektsprache;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
38;VVPP;ADJD;zerstören;51;NZZ_1999_07_08_a50_seg27_s2;50;Full|Psp;Ein argentinischer Unternehmer , Juan Moravek , Präsident der patagonischen Handelskammer , hatte sich gesagt : Patagonien ist ein reiches Land , es hat Öl und Minen , eine Vielfalt an Landschaften , eine einzigartige Fauna , einen Mythos - es ist ein Erbe der Menschheit , das aber ökologisch zerstört zu werden droht .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
39;VVPP;ADJD;qualifizieren;12;NZZ_1999_11_17_a70_seg9_s8;11;Full|Psp;"Die bisherigen Neuerungen bei der Energiebesteuerung werden dagegen kaum als ökologisch qualifiziert , weil sie sich nicht nach umweltpolitischen Kriterien ausrichten ; inkonsequenterweise werden darin ausserdem Fiskalpolitik und der Wunsch nach der Senkung der Lohnnebenkosten über Transferzahlungen ( Ertrag aus der « Öko-Steuer » fliesst vorwiegend als staatlicher Sozialbeitrag in die Rentenkasse ) systemfremd miteinander verbunden .";nd;nd;not of interest;Vergleich;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
40;VVINF;ADJD;verantworten;12;NZZ_1998_08_10_a27_seg4_s14;9;Full|-2;Für Mountain Wilderness wäre dieser Ausbau nicht nur ökologisch nicht zu verantworten , sondern auch ökonomisch höchst fragwürdig .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
41;VVFIN;ADJD;produzieren;33;NZZ_1996_09_28_a87_seg6_s8;32;Full|3|Pl|Pres|Ind;Einiges spricht dafür , dass die Grünen nicht an der Freiheit der Konsumenten , ihre Stromversorger selbst auszuwählen , interessiert sind , sondern an einer Privilegierung von Unternehmen , die Strom ökologisch produzieren .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
42;VVPP;ADJD;vertreten;46;NZZ_1999_05_07_a179_seg6_s3;45;Full|-2;Zwar gehe der Bund zu Recht davon aus , dass die Mobilitätsbedürfnisse und damit die Nachfrage nach Lufttransportleistungen weiter zunehmen werden , doch enthalte der Entwurf die Aussage , dass sich ein zur Nachfrage paralleler Ausbau der Infrastruktur für die Luftfahrt weder ökonomisch noch ökologisch vertreten lasse .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
43;VMFIN;ADJD;müssen;12;NZZ_1996_11_04_a38_seg3_s5;10;Mod|3|Pl|Pres|Ind;Produkte mit Bezeichnungen wie « biologisch » oder « ökologisch » müssen künftig strengen Anforderungen genügen .;nd;nd;not of interest;Objektsprache;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
44;VVFIN;ADJD;lassen;4;NZZ_1994_09_03_a64_seg20_s8;9;Full|3|Pl|Pres|Ind;Unter diesen Umständen lassen sich Bedürfnisse und Wünsche ökologisch kaum sinnvoll lenken .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
45;VVPP;ADJD;sehen;10;NZZ_1998_04_30_a45_seg9_s7;9;Full|Psp;Das Verhältnis dieser Pfeiler untereinander dürfe nicht nur ökologisch gesehen werden , sondern müsse auch gesamtwirtschaftlich Sinn machen .;prozess;rein;done;;notwendig;+;nd;+;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
46;VVPP;ADJD;abfedern;18;NZZ_1998_08_31_a33_seg8_s22;16;Full|Psp;Die Grünen , entgegnete Wirz , hätten 1992 den EWR abgelehnt , weil jene Integration ökologisch nicht abgefedert gewesen sei .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
47;VVPP;ADJD;sehen;23;NZZ_1996_06_25_a172_seg8_s1;22;Full|Psp;Für Luftfracht gilt , was auch für den Transport von Gütern mittels anderer Verkehrsträger zutrifft : Wie sinnvoll ist es , ökologisch gesehen , wenn das Glas einer Philips-Autolampe auf dem Seeweg aus den USA nach Aachen spediert , dort montiert , anschliessend auf dem Luftweg nach Japan transportiert und in den PKW eingesetzt wird , um im fertigen Produkt über den Pazifik am Ende wieder zurück nach Amerika zu gelangen ?;prozess;rein;done;Parenthese;notwendig;+;nd;+;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
48;VVFIN;ADJD;aufwerten;32;NZZ_1995_11_22_a123_seg8_s1;31;Full|3|Sg|Pres|Ind;Das Projekt verfolgt mehrere Ziele : Die bei Hochwasser regelmässig überflutete Zone lässt eine Weichholzaue mit Weiden , Grauerlen und Pappeln erwarten , welche zusammen mit der Rohbodenflora diesen Limmatbereich ökologisch aufwertet .;prozess;methodenorientiert;done;ambig M/F;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
49;VVPP;ADJD;sehen;4;NZZ_1994_05_10_a82_seg11_s10;3;Full|Psp;Leidtragende dieses ökologisch gesehen völlig peripheren Verteilungskonflikts bleibt dann die Umwelt , weil man sich nie auf die « richtige » Staatsquote wird einigen können .;prozess;rein;done;;notwendig;+;nd;+;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
50;VVPP;ADJD;nutzen;32;NZZ_1994_09_05_a82_seg12_s5;29;Full|Psp;Die Parkgebührenerhöhung wird als eine Art Lenkungsabgabe dargestellt , die dazu beitragen solle , dass das « rare Gut Parkplatz » ökonomisch ( und wohl vor allem auch ökologisch ) sinnvoll genutzt wird .;nd;nd;not of interest;ModADV;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
51;VVINF;ADJD;bewältigen;16;NZZ_1995_09_11_a30_seg4_s12;14;Full|-2;Nur so seien wirtschaftliche Zuwachsraten von bis zu 10 Prozent jährlich in China ökologisch zu bewältigen , ebenso wie anderseits die in einigen Ländern Europas grassierende Jugendarbeitslosigkeit ( Frankreich 20 Prozent , Italien 40 Prozent ) .;prozess;methodenorientiert;done;ambig M/F;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
52;VVPP;ADJD;kritisieren;16;NZZ_1995_12_12_a20_seg3_s3;15;Full|Psp;Die Grünen haben das Programm von Romano Prodi sofort nach Bekanntgabe als zu wenig ökologisch kritisiert und bis Mitte Januar Verbesserungen verlangt .;nd;nd;not of interest;Vergleich;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
53;VVPP;ADJD;leben;15;NZZ_1999_01_14_a159_seg4_s21;14;Full|Psp;Soziale Durchmischung , Solidarität , Integration und Mitbestimmung sind Schlagworte , nach denen ökologisch gelebt werden soll .;prozess;methodenorientiert;done;;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
54;VVFIN;ADJD;schädigen;23;NZZ_1997_08_27_a36_seg9_s4;22;Full|3|Sg|Pres|Ind;Jedenfalls nicht als Art , die schätzungsweise in 300 000 bis 600 000 freilebenden Exemplaren auf 37 Länder verteilt den Kontinent ökologisch schädigt oder bereichert .;proposition;Frameadverbial;done;;frei;nd;nd;nd;nd;nd;nd;nd;+;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
55;VVFIN;ADJD;erweisen;20;NZZ_1995_07_21_a46_seg4_s3;26;Full|3|Pl|Past|Ind;In der ersten Öko-Bilanz für Bier- und Milchverpackungen , die Bundesumweltministerin Angela Merkel am Mittwoch in Bonn vorstellte , erwiesen sich Schlauchbeutel für Milch als ökologisch ebenbürtig .;nd;nd;not of interest;Vergleich;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
56;VVFIN;ADJD;verhalten;3;NZZ_1995_10_20_a102_seg3_s11;7;Full|3|Pl|Pres|Ind;Die DPP-Pigmente verhalten sich nicht nur ökologisch vorteilhaft , sondern zeichnen sich auch durch ihre Leuchtkraft , Wetterbeständigkeit und lange Lebensdauer aus .;nd;nd;not of interest;ModADV;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
57;VVIZU;ADJD;aufwerten;24;NZZ_1998_08_25_a156_seg4_s9;23;Full|zu;Inventare und Schutzverordnungen aller Stufen sowie ein kommunales Landschaftsentwicklungskonzept sind darauf ausgerichtet , insbesondere die landschaftstypischen Elemente zu erhalten , bestehende Lebensräume ökologisch aufzuwerten und die naturnahen Flächen zu vernetzen .;prozess;methodenorientiert;done;ambig M/F;frei;+;nd;+;nd;nd;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
