;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
2240601;NZZ_1994_09_24_a114_seg7_s13;Brünings Kabinett wurde noch von den Sozialdemokraten toleriert , den Nachfolgeregierungen Papen und Schleicher fehlte die parlamentarische Unterstützung gänzlich .;ADJD;fehlen;15;Full|3|Sg|Past|Ind;VVFIN;19
2241142;NZZ_1994_09_24_a121_seg14_s10;Rilke wusste , dass seine poetischen Möglichkeiten noch lange nicht ausgeschöpft waren : alles hatte er in sich , und wenn die Gunst der Umstände ihn nicht gänzlich verliess , lag vieles noch vor ihm .;ADJD;verlassen;29;Full|3|Sg|Past|Ind;VVFIN;28
2241252;NZZ_1994_09_24_a125_seg11_s6;Die Orientierung der Reisenden in den Bahnhöfen war erneut gänzlich ungenügend , und dass Lokomotivführer bei grösseren Störungen mit allenfalls über tausend Passagieren nicht allein gelassen werden können , scheint offensichtlich .;ADJD;sein;8;Sein|3|Sg|Past|Ind;VAFIN;10
2247064;NZZ_1994_09_26_a95_seg6_s14;Es ging ja auch nicht um das Schaffen von Vorschriften in einem Bereich , in dem bisher jede Regelung und Richtlinie gänzlich gefehlt hätte , es ging nicht einfach um ein Gesetz mehr .;ADJD;fehlen;23;Full|Psp;VVPP;22
2267565;NZZ_1994_09_29_a185_seg6_s6;Dass Hasstiraden gegen die Schweiz im allgemeinen und Zürich im besonderen erst dann Literatur sind , wenn sie Ressentiments und Sprachklischees überwinden , schien der Autor zuletzt fast gänzlich vergessen zu haben .;ADJD;vergessen;30;Full|Psp;VVPP;29
2267774;NZZ_1994_09_29_a192_seg6_s3;Nur bewährt er sich auf gänzlich unspektakulärem Gebiet , in einer tristen Wohnblocksiedlung an irgendeinem Stadtrand nämlich , wo Frauen tagsüber zwischen Waschmaschine und Windeleimer , Sandkasten und Supermarkt mit ihren Kindern allein sind .;ADJD;--;7;Pos|Dat|Sg|Neut;ADJA;6
2271809;NZZ_1994_08_31_a112_seg3_s16;Schliesslich entstehen kleine Stücke , die in Ausdruck und Form gänzlich unterschiedlich sind .;ADJD;unterschiedlich;12;Pos;ADJD;11
2273801;NZZ_1994_08_31_a154_seg3_s14;Eingeblendete Zitate von Johann Wolfgang von Goethe und dem amerikanischen Lyriker Robert Frost sowie diverse Briefquellen , zudem ein bisher ungeachtet gebliebenes Fernsehinterview aus dem Jahr 1961 , tauchten den Zuschauer ein in den - ehemals vom politischen Alltag gänzlich abgeschirmten - Produktionsalltag von Edward Hopper .;ADJD;abgeschirmt;41;Pos|Dat|Sg|Masc;ADJA;40
2274468;NZZ_1994_08_31_a169_seg18_s18;Selbst diese Funktion hätte wahrscheinlich nur einen marginalen Stellenwert , falls in Zukunft der meiste direkte soziale Kontakt für die Arbeit gänzlich unnötig würde : Elektronische Kommunikationsmöglichkeiten , von E-mail , Voice-mail über Bildtelefon bis zur Video-Konferenz , könnten an dessen Stelle treten .;ADJD;unnötig;23;Pos;ADJD;22
2289032;NZZ_1995_04_04_a28_seg7_s11;Ob der 36jährige Jurist aus Lugano , der bis zu seiner Wahl in den Nationalrat vor vier Jahren politisch ein gänzlich unbeschriebenes Blatt war , dort einen konstruktiven Beitrag zur tatsächlichen Lösung der zahlreichen Probleme des Südkanton leisten kann , wird vor allem auch davon abhängen , inwieweit er in der Lage ist , sich gegenüber dem harten Kern der Lega abzugrenzen und zu emanzipieren .;ADJD;unbeschrieben;22;Pos|Nom|Sg|Neut;ADJA;21
2290736;NZZ_1995_04_04_a113_seg8_s1;Diese Bestimmung aber verträgt sich denkbar schlecht mit einer gänzlich anderen , die ihr jetzt durch das Sächsische Staatsministerium für Wissenschaft und Kunst aufgezwungen zu werden droht , nämlich mit der Bibliothek der Technischen Hochschule am Ort zu fusionieren und in Zukunft als « Sächsische Landes- und Universitätsbibliothek » wiederum vor den Toren der Stadt auf dem Universitäts-Campus zu firmieren .;ADJD;ander;11;Pos|Dat|Sg|Fem;ADJA;10
2290755;NZZ_1995_04_04_a113_seg8_s20;Die Reibungsverluste auf Grund gänzlich verschiedener Anforderungen sind vorprogrammiert und kostspielig .;ADJD;verschieden;6;Pos|Gen|Pl|Fem;ADJA;5
2297675;NZZ_1995_04_05_a146_seg6_s1;Im ersten Teil von Schrecks Studie werden die sozialhistorischen Verhältnisse und Entwicklungen in der vom französischen Territorium gänzlich umfassten Stadtrepublik dargelegt .;ADJD;umfasst;19;Pos|Gen|Sg|Fem;ADJA;18
2299396;NZZ_1995_04_05_a186_seg3_s5;Sie spielen zwar weder neue Kompositionen , noch interpretieren sie die bekannten Stücke in gänzlich neuer Manier .;ADJD;neu;16;Pos|Dat|Sg|Fem;ADJA;15
2300854;NZZ_1995_04_06_a13_seg3_s2;Seit der Polarisierung des Landes , die zum Teil als Folge des neuen Wahlrechts , zum Teil als Folge des Eintritts eines Fernsehmagnaten in die Politik zu betrachten ist , werden nun die lokalen und regionalen Probleme von Administrativwahlen gänzlich den grossen nationalen Aspekten - oder was man dafür hält - untergeordnet .;ADJD;werden;31;Aux|3|Pl|Pres|Ind;VAFIN;40
2306882;NZZ_1995_04_07_a34_seg3_s9;So sieht man denn die Akteurinnen bei zehn gänzlich unterschiedlichen Tätigkeiten : etwa beim Einkaufen mit Blick auf die wirtschaftliche Landesversorgung , bei der Krankenpflege im Rahmen des Samariter- oder des Rotkreuzdienstes , beim Steuern eines Militärlastwagens oder beim Fassen der Uno-Blaumütze .;ADJD;unterschiedlich;10;Pos|Dat|Pl|Fem;ADJA;9
2306905;NZZ_1995_04_07_a35_seg3_s14;Eine Vorschau auf die eidgenössischen Wahlen 1995 kommt praktisch gänzlich ohne Fakten aus : Dem mehrfach in Wort und Bild thematisierten Christoph Blocher wird dargelegt , mit welchen Szenarien er nach einem Wahlerfolg rechnen muss , andere Parlamentsmitglieder werden in den « Facts » -Zitterklub der möglichen Wahlverlierer aufgenommen .;ADJD;kommen;8;Full|3|Sg|Pres|Ind;VVFIN;10
2306906;NZZ_1995_04_07_a35_seg3_s15;Und nachdem die « Tages-Anzeiger » -Voraussagen zu den Zürcher Regierungsratswahlen trotz demoskopischem Aufwand krass neben dem Ziel lagen , wird bei der « Facts » -Prognose zum herbstlichen Wahlausgang gänzlich auf eine Umfrage oder Analyse verzichtet .;ADJD;verzichten;37;Full|Psp;VVPP;31
2307070;NZZ_1995_04_07_a41_seg23_s7;Die Werbung für alkoholische Getränke und Tabakwaren bliebe gänzlich untersagt .;ADJD;untersagen;10;Full|Psp;VVPP;9
2308685;NZZ_1995_04_07_a116_seg3_s6;Der inzwischen gänzlich verstummte Künstler , der zumindest in der Öffentlichkeit alle Äusserungen seiner Frau Enrica überlässt , schrieb in einem kleinen Aufsatz , dass er sich während des Malens nie als Maler fühle .;ADJD;verstummt;4;Pos|Nom|Sg|Masc;ADJA;3
2315501;NZZ_1995_04_08_a116_seg3_s9;Graham Clark ( Mime ) , John Tomlinson ( Wanderer ) sowie Anne Evans ( Brünnhilde ) garantierten höchstes Niveau , und auch Ekkehard Wlaschiha ( Alberich ) , Carsten Stabell ( Fafner ) , Linda Kitchen ( Waldvöglein ) und Brigitta Svendèn ( Erda ) trugen entscheidend dazu bei , dass die zwiespältige , häufig respektlose Regie nicht gänzlich die Oberhand gewann .;ADJD;gewinnen;63;Full|3|Sg|Past|Ind;VVFIN;60
2318274;NZZ_1995_04_08_a142_seg11_s4;Die Gefahr lauert meist an einem gänzlich unerwarteten Ort .;ADJD;unerwartet;8;Pos|Dat|Sg|Masc;ADJA;7
2318795;NZZ_1995_04_08_a174_seg2_s5;Konkrete sachbezogene Hinweise fehlen im Leitbild gänzlich .;ADJD;fehlen;4;Full|3|Pl|Pres|Ind;VVFIN;7
2320291;NZZ_1995_04_08_a203_seg11_s1;Die tiefste Langeweile ist die gänzlich anonyme .;ADJD;anonym;7;Pos|Nom|Sg|Fem;ADJA;6
2322779;NZZ_1995_04_10_a91_seg11_s2;Die Feiern am 10. Februar , dem Todestag Puschkins , im kopfsteingepflasterten Hof des Puschkin-Museums an der Mojka ( der letzten Wohnung des Dichters in Petersburg ) mit Beiträgen von Literaturwissenschaftern , Poeten und Rezitatoren gingen dank der Besonnenheit der Museumsleitung in den letzten beiden Jahren gänzlich unpolemisch vonstatten , sprachen doch fast alle Redner von der versöhnenden , freiheitlichen Kunst Puschkins und der Aufforderung , sich daran zu messen .;ADJD;unpolemisch;48;Pos;ADJD;47
2327250;NZZ_1995_04_11_a28_seg10_s3;"Russland sei nicht der einzige Gefahrenherd ; trotzdem gehe die Studie nur auf dieses Land ein und lasse den Balkan , den Nahen und Mittleren Osten oder den Maghreb gänzlich ausser acht .";ADJD;außer;31;Dat;APPR;30
2329041;NZZ_1995_04_11_a103_seg3_s11;Auch die Rahmenhandlung kann kaum als solche bezeichnet werden , denn der Tagebuchschreiber bleibt gänzlich untätig .;ADJD;untätig;16;Pos;ADJD;15
2352432;NZZ_1995_04_15_a195_seg13_s20;Die an La Fontaine oft gelobte « Diskretion » bezog man bisher auf die Tatsache , dass der Autor als Mensch gänzlich hinter seinem Werk zurücktritt .;ADJD;hinter;23;Hinter;APPR;22
2354744;NZZ_1995_04_18_a66_seg6_s4;Allerdings wurden erhebliche Teile der russischen Wirtschaft von der Privatisierung gänzlich ausgeschlossen oder waren nur partiell an ihr beteiligt .;ADJD;ausschließen;12;Full|Psp;VVPP;11
2356400;NZZ_1995_04_18_a103_seg3_s30;Bakterien - es gibt welche , die nur mit , und andere , die gänzlich ohne Sauerstoff auskommen - können sich unglaublich schnell vermehren und dabei ihr Erbgut verändern .;ADJD;auskommen;18;Full|3|Pl|Pres|Ind;VVINF;15
2360333;NZZ_1995_04_19_a35_seg5_s3;Der Ballenberg dürfe nicht ein gänzlich verfremdetes Objekt einer völlig vergessenen Vergangenheit werden , mahnte er an der Medienorientierung vor seiner ersten Saison .;ADJD;verfremdet;7;Pos|Nom|Sg|Neut;ADJA;6
2369255;NZZ_1995_04_20_a157_seg8_s1;Dass mehr im Team des französischen Meisters steckt , dass er den Willen zur Wende noch nicht gänzlich aufgegeben hatte , zeigte sich nach dem Seitenwechsel , als er gegen die in der Konzentration stark nachlassenden Mailänder das Geschehen immer deutlicher zu bestimmen begann .;ADJD;aufgeben;19;Full|Psp;VVPP;18
2371470;NZZ_1995_04_21_a78_seg7_s6;Während die Lösung « Beschleunigung » eine Verzinsung des Rückerstattungsanspruches gänzlich ausschliesst , ist bei der Variante « Verzinsung » an eine solche nur in sehr eingeschränktem Masse gedacht .;ADJD;ausschließen;12;Full|3|Sg|Pres|Ind;VVFIN;11
2384778;NZZ_1995_04_24_a28_seg4_s6;Das nächtliche Ausgehverbot habe man auf vier Stunden reduziert , in der im Tiefland gelegenen Stadt Santa Cruz gar gänzlich aufgehoben .;ADJD;aufheben;21;Full|Psp;VVPP;20
2385902;NZZ_1995_04_24_a86_seg5_s7;Gerade ihm hat an jenem 28. Dezember Josef Viktor Widmann mitgeteilt , soeben sei das Werk eines « fünfunddreissig Jahre alten , bis dahin der literarischen Welt gänzlich unbekannten Verfassers » erschienen : « Prometheus und Epimetheus .;ADJD;unbekannt;29;Pos|Gen|Sg|Masc;ADJA;28
2385962;NZZ_1995_04_24_a88_seg3_s1;Am Ende des letzten Jahrhunderts , als Camillo Borghese die Verkaufsverhandlungen über die Kunstsammlungen seiner Familie mit dem italienischen Staat führte , machte er kurz vor Abschluss der Verhandlungen einen bemerkenswerten Vorschlag : Die Familie Borghese würde auf die vereinbarte Zahlung von 6 Millionen Lire für ihre gesamten Kunstschätze gänzlich verzichten , wenn es ihr im Gegenzug erlaubt würde , nur ein einziges Bild zu behalten : Tizians Amor Sacro e Amor profano .;ADJD;verzichten;51;Full|-2;VVINF;50
2386218;NZZ_1995_04_24_a97_seg11_s18;Was diesen Teil des Museums aber zum Publikumsmagneten macht , ist neben all den Petitessen die Ahnung von einem wirklichen Menschen , der hinter dem coolen Dandy der Pop-Ära bald gänzlich verschwinden sollte .;ADJD;verschwinden;32;Full|-2;VVINF;31
2387910;NZZ_1995_04_24_a127_seg3_s12;Sie hat die beiden jungen Künstler beraten , sie auch zur Gesangsimprovisation ermuntert , ihr Stück aber gänzlich umgestaltet .;ADJD;umgestalten;19;Full|3|Sg|Pres|Ind;VVPP;18
2403846;NZZ_1995_04_27_a48_seg8_s11;Frauen kreieren laut Siegel aber auch revolutionäre Geschäftsmodelle und Arbeitsplätze mit gänzlich neuem Klima .;ADJD;neu;13;Pos|Dat|Sg|Neut;ADJA;12
2412195;NZZ_1995_04_28_a143_seg3_s4;Beeindruckend ist die ungebrochene Neugier Gerhard Meiers , der einem in bewundernswerter geistiger und körperlicher Frische entgegentritt , die ihn auch , zusammen mit einer gänzlich unideologischen Weltsicht , vor jenem grämlichen Pessimismus bewahrt , mit dem sich alternde Schweizer Schriftsteller nicht ungern zu schmücken pflegen .;ADJD;unideologisch;27;Pos|Dat|Sg|Fem;ADJA;26
2415237;NZZ_1995_03_31_a39_seg7_s4;Als « gänzlich falsch und kreditschädigend » erachtet das Unternehmen die Aussage , dass Schweizer Steuerzahler den Export von Migros-Artikeln bezahlten .;ADJD;falsch;4;Pos;ADJD;3
2428819;NZZ_1995_08_03_a102_seg3_s2;Die Spezies der Kurorchester ist fast gänzlich ausgestorben , und an die Stelle salonistischer Stehgeiger sind ( oftmals unbegnadete ) Barpianisten getreten , die einem sogar zum Diner die übelsten Jazz- und Klassikverschnitte servieren .;ADJD;aussterben;8;Full|Psp;VVPP;7
2430274;NZZ_1995_08_03_a121_seg5_s7;Konkret für Oberrieden hat sich laut Rohner folgende Veränderung gezeigt : Wurden dem Gemeinderat noch vor wenigen Jahren recht häufig Fälle von Mietern zur Kenntnis gebracht , die nach Abschluss von Renovationen in Mietliegenschaften die angehobenen Mieten nicht mehr zu bezahlen imstande waren , so bleiben Meldungen dieser Art heute gänzlich aus .;ADJD;Meldung;47;Reg|Nom|Pl|Fem;NN;51
2443773;NZZ_1995_08_05_a162_seg13_s16;Betrachtet man die Gruppe der Arbeitszeichnungen unter Absehung funktionaler Aspekte von einem kennerschaftlichen Standpunkt , so umfasst sie zwei gänzlich verschiedene Zeichnungstypen .;ADJD;verschieden;21;Pos|Acc|Pl|Masc;ADJA;20
2443794;NZZ_1995_08_05_a162_seg15_s17;Nostalgische Kuriosität führte jedoch zur gleichen Zeit dazu , dass die ursprünglichen Verwendungszusammenhänge gänzlich aufgelöst wurden .;ADJD;auflösen;15;Full|Psp;VVPP;14
2450243;NZZ_1995_08_08_a10_seg8_s9;Aber dieses gänzlich neue Konzept wird vorläufig in der breiten Bevölkerung noch wenig verstanden , geschweige denn unterstützt .;ADJD;neu;4;Pos|Nom|Sg|Neut;ADJA;3
2454574;NZZ_1995_08_08_a144_seg2_s1;Kann man das halbwegs geglückte Luchs-Experiment zur Not noch gelten lassen und darf man die kostspielige Wiederansiedlung des Lämmer- oder Bartgeiers noch als internes Hobby von Zoologen betrachten , so fallen Pläne für die Wiedereinführung von Bären und Wölfen ( NZZ Nr. 167 ) in unserm Land wohl gänzlich aus dem Rahmen , und zwar aus naheliegenden Gründen : Die mit sieben Millionen sehr dicht besiedelte Schweiz drängt die Bevölkerung in ihren Wohngebieten eng zusammen .;ADJD;fallen;31;Full|3|Pl|Pres|Ind;VVFIN;49
2458433;NZZ_1995_08_09_a121_seg2_s11;Es reichte 1992 noch einmal für das Halbfinale im Meistercup , doch danach verschwand Roter Stern wegen des Embargos gegen Belgrad gänzlich von der europäischen Bildfläche .;ADJD;.;27;Pun|Sent;$.;22
2460536;NZZ_1995_08_10_a44_seg12_s3;Sie sind allerdings sprachlich gänzlich homogen zusammengesetzt .;ADJD;homogen;6;Pos;ADJD;5
2464676;NZZ_1995_08_10_a156_seg9_s4;Alte , ursprünglich gewachsene Orte , insbesondere in Gebieten , wo sich viele Schluchten mit spektakulären Routen ohne grosse sportlich- technische Anforderungen konzentrieren , richten sich gänzlich auf das Canyoning aus .;ADJD;richten;25;Full|3|Pl|Pres|Ind;VVFIN;27
2477088;NZZ_1995_08_12_a150_seg3_s6;Automobilisten bleiben auf die Geduldsprobe gestellt oder auf dem breiten Boulevard gänzlich ausgesperrt , ebenso wie auf der grössten Nord-Süd-Strassenachse zwischen den Sportarenen « Scandinavium » und « Ullevi » .;ADJD;aussperren;13;Full|Psp;VVPP;12
2477334;NZZ_1995_08_12_a156_seg6_s27;Alemannischer Dialekt und deutsche Hochsprache treffen aufeinander , indes so , dass sich die Hochsprache als gänzlich humorlose Herrschaftssprache , als permanenter klerikaler und männlicher Restaurationsversuch enttarnt .;ADJD;humorlos;18;Pos|Nom|Sg|Fem;ADJA;17
2477540;NZZ_1995_08_12_a157_seg18_s32;Vor allem sind es die Beine , die , geöffnet und gänzlich vom Stehen befreit , als Flugorgane dienen .;ADJD;und;11;Coord|-2;KON;12
2478604;NZZ_1995_08_14_a27_seg3_s1;Als vor vierzig Jahren im indonesischen Bandung die Staats- und Regierungschefs der unabhängigen Staaten des Südens zur ersten Gipfelkonferenz zusammentrafen , hatte die Welt ein gänzlich anderes Antlitz .;ADJD;ander;27;Pos|Acc|Sg|Neut;ADJA;26
2479459;NZZ_1995_08_14_a62_seg6_s8;Zusätzlich werden Betriebe gänzlich von der Beitragspflicht für Neueinstellungen von Personal im Alter von über 55 Jahren befreit .;ADJD;befreien;18;Full|Psp;VVPP;4
2483966;NZZ_1995_08_15_a7_seg6_s14;Ein gewaltsames Vorgehen Ottawas nach dem Muster des « Fischereikriegs » mit Brüssel und Madrid kommt schon deshalb nicht in Frage , weil die von Kanada als ökologisch unhaltbar beanstandete Fischereitätigkeit entlang der Küste gänzlich in amerikanischen Territorialgewässern stattfindet .;ADJD;--;31;Reg|Nom|Sg|Fem;NN;35
2487791;NZZ_1995_08_15_a130_seg3_s7;Er verpasste den Cut , war gänzlich enttäuscht , erhielt 1200 Dollar als Trostabfindung und mochte kein Wort der Erklärung abgeben .;ADJD;enttäuschen;8;Full|Psp;ADJD;7
2496899;NZZ_1995_08_17_a107_seg5_s2;Die Zentralität nie gänzlich spiritualisierter religiöser Verheissungen und historischer Ereignisse im Judentum erschwert und erzwingt zugleich eine geschichts theologische Deutung : ein Ausweichen in heilstheologische Abstraktionen wäre nicht nur den Opfern gegenüber zynisch , sondern stünde auch in krassem Widerspruch zur jüdischen Tradition .;ADJD;--;5;Pos|Gen|Pl|Fem;ADJA;4
2520654;NZZ_1995_08_22_a1_seg10_s2;Seiner Meinung nach müssten die Verhandlungen mit den Palästinensern gänzlich ausgesetzt werden , da ihnen nicht zu trauen sei .;ADJD;aussetzen;11;Full|Psp;VVPP;10
2525786;NZZ_1995_08_23_a10_seg5_s3;Auch die Besetzung der Polizeistation , das grösste tschetschenische Kommandounternehmen seit dem Waffenstillstand , dürfte diesen Dialog nicht gänzlich zum Erliegen bringen .;ADJD;bringen;22;Full|-2;VVINF;19
2527856;NZZ_1995_08_23_a99_seg3_s3;Bemerkenswert unsentimental , etwas sprunghaft und gelegentlich sich wiederholend , jedoch mit grosser Detailschärfe , intellektueller Luzidität und trockenem , kaum je durch Trauer oder Bedauern unterlegtem Fatalismus schildert Irina Ehrenburg , die sich in der ehemaligen Sowjetunion als Journalistin und Übersetzerin einen Namen gemacht hat , ihre entbehrungsreiche Kindheit zur Zeit der Revolution und des Kriegskommunismus , ihre glücklichen Studienjahre zwischen 1923 und 1933 in Paris , ihre freiwillige Rückkehr in die stalinistische UdSSR , wo sie - ohne ihre Sympathien für das Sowjetsystem jemals gänzlich aufzugeben - den täglichen Horror von Denunziationen und Verhaftungen , die Schrecken der Schauprozesse , danach den patriotischen Heroismus des Grossen Vaterländischen Kriegs und die damit verbundene , stark antisemitisch ausgerichtete Desavouierung des kommunistischen Internationalismus miterlebt hat .;ADJD;aufgeben;88;Full|zu;VVIZU;87
2531527;NZZ_1995_08_24_a29_seg6_s6;Die Republikaner in Lwiw ( Lemberg ) dagegen vertraten die Ansicht , Ostankino sei in der Ukraine gänzlich abzuschalten , weil dieser Sender die fünfte Kolonne Moskaus sei - ein Verdacht , der angesichts der ORT-Berichte über Tschetschenien oder die Krim nicht jeder Grundlage entbehrt .;ADJD;abschalten;19;Full|zu;VVIZU;18
2547254;NZZ_1995_08_26_a134_seg23_s2;Wenn ihm auch das Bewusstsein für seine Sünden fehlt , so ist er doch kein gänzlich schlechter Mensch .;ADJD;schlecht;17;Pos|Nom|Sg|Masc;ADJD;16
2554522;NZZ_1995_08_28_a108_seg2_s11;Wenn er als ( altes ) Kind auf einer rollenden Tonne sich um sein labiles Gleichgewicht müht , von der eigenen Einmaligkeit gänzlich verzaubert , wenn er verspielt wie ein junger Hund vor der im Rollwagen vorfahrenden , fleischigen Geburtstagstante ( Roswitha Dost ) einen Taler erbetteln oder im Frühling einer empfindsamen jungen Dame Gesellschaft leisten soll : ist das überzeugend , da überzeugend umgesetzt .;ADJD;verzaubern;24;Full|3|Sg|Pres|Ind;VVFIN;23
2555398;NZZ_1995_08_28_a128_seg3_s15;Kein Zweifel , die Situation ist - und dies nicht erst seit Samstag - gänzlich aus dem Ruder gelaufen .;ADJD;laufen;19;Full|Psp;VVPP;15
2560227;NZZ_1995_08_29_a109_seg3_s16;Bächli überraschte mit ganz unkonventionellen Stücken , stellte die selten gespielten Bagatellen von Beethoven ( op. 119 ) den gänzlich unbekannten Bagatellensammlungen von Erich Itor Kahn gegenüber , der , 1905 in Deutschland geboren , nach Frankreich , später in die USA übersiedelte und mit seiner etwas akademisch wirkenden Variante des Stils der Wiener Schule den Anschluss an die Serialität in Europa nicht mehr schaffte .;ADJD;unbekannt;21;Pos|Dat|Pl|Fem;ADJA;20
2562832;NZZ_1995_08_30_a21_seg6_s16;Der Spielraum abchasischer Politik ist begrenzter , als die momentan intransigente Position Suchumis annehmen liesse , und überdies gänzlich von der Haltung Moskaus abhängig .;ADJD;von;20;Dat;APPR;19
2563767;NZZ_1995_08_30_a65_seg4_s15;Zwar sei die Gefahr steigender Inflation gesunken , aber noch nicht gänzlich gebannt , und die Kapazitätsauslastung der Industrie bleibe nahe , wenn nicht über dem mit inflationsfreiem Wachstum verträglichen Mass .;ADJD;bannen;13;Full|Psp;VVPP;12
2564581;NZZ_1995_08_30_a101_seg3_s10;"Bemerkenswert ist das konsequente Bemühen der Ausstellungsmacher um Aktualität : Die Mehrzahl der Exponate entstand ab etwa 1990 ; arrivierte « Klassiker » wurden fast gänzlich ausgeschlossen , zugunsten einer Auswahl von Künstlern , die sich noch in einem Prozess der Auseinandersetzung mit der Kunst befinden .";ADJD;ausschließen;27;Full|Psp;VVPP;26
2572664;NZZ_1995_07_31_a112_seg8_s5;Ein Umschwenken auf das gänzlich andere Konzept Basels komme ohnehin nicht in Frage , wenn Zürich an der ursprünglichen Zielsetzung des Schutzes vor dem Pendlerverkehr festhalten wolle .;ADJD;ander;6;Pos|Acc|Sg|Neut;ADJA;5
2572755;NZZ_1995_07_31_a118_seg5_s12;Nur ein Haltungssystem , das Berührungskontakte zwischen Mensch und Elefant gänzlich ausschliesst - in Zookreisen unter dem Begriff protected contact bekannt - , garantiert absolute Sicherheit .;ADJD;--;3;Reg|Nom|Sg|Neut;NN;11
2573065;NZZ_1995_07_31_a130_seg2_s15;Er zeigte sich vor allem enttäuscht darüber , dass ein Weltkonzern wie die Ciba die Übernahme eines sogenannten Länderpatronats mündlich zusagte , dann von einer Unterstützung aber gänzlich Abstand nahm , weil das gewünschte Land ( China ) an der WM nicht vertreten war .;ADJD;zeigen;2;Full|3|Sg|Past|Ind;VVFIN;28
2588053;NZZ_1995_12_02_a183_seg2_s2;Sicher , die Vögel , die früher so bunt und langschwanzig auf unserem Weihnachtsbaum sassen , zwitscherten gänzlich zu Unzeiten .;ADJD;--;17;Full|3|Pl|Past|Ind;VVFIN;18
2588851;NZZ_1995_12_02_a199_seg2_s5;Dazu war der « World Cup » in den USA zu isoliert geblieben in einem gesellschaftlichen Umfeld , das gänzlich andere sportliche Geschmäcker kultiviert .;ADJD;ander;21;Pos|Acc|Pl|Masc;ADJA;20
2593819;NZZ_1995_12_04_a129_seg3_s16;Aber das ist eben die Krux der Improvisation : Sie lebt im Augenblick und kann im nächsten - oder am nächsten Abend - gänzlich anders aussehen .;ADJD;anders;25;--;ADV;24
2597395;NZZ_1995_12_05_a30_seg8_s2;Auch als Folge des Tschetschenienfeldzugs wünscht Russland kurzfristig eine Beruhigung des Kaukasus und die Vermeidung direkter militärischer Auseinandersetzungen , um seinen Ruf als Ordnungsmacht nicht gänzlich zu verspielen .;ADJD;verspielen;28;Full|-2;VVINF;26
2597434;NZZ_1995_12_05_a30_seg10_s19;An der russischen Vormachtstellung ändern solche Äusserungen nichts , es sind indes erste zögernde Versuche , sich von dem grossen Nachbarn nicht gänzlich vereinnahmen zu lassen .;ADJD;vereinnahmen;24;Full|-2;VVINF;23
2608323;NZZ_1995_12_06_a125_seg47_s3;Für Kenner des Ouvres von Janácek liegt ihr Reiz indessen vor allem darin , dass die Interpreten eine praktisch vollständige Übersicht über die klavierbegleitete Kammermusik geben : Frühwerke wie die noch gänzlich traditionsverhaftete Romanze für Violine und Klavier ( 1879 ) wurden dabei ebenso berücksichtigt wie der verworfene Finalsatz ( Allegro ) aus der Violinsonate oder die Urfassung des dritten Satzes des Bläsersextetts « « Mládí » ( « Marsch der Blaukehlchen » für Piccolo und Klavier , 1924 ) .;ADJD;--;33;Pos|Nom|Sg|Fem;ADJA;32
2619324;NZZ_1995_12_08_a133_seg4_s16;Ziemlich flach und bunt , aber nicht gänzlich ohne die Verwirrungsreize , die das Film-noir-Genre offeriert .;ADJD;bunt;4;Pos;ADJD;8
2624590;NZZ_1995_12_09_a21_seg4_s11;Nach dem Attentat waren nur noch 8 Prozent bereit , zivilen Ungehorsam zu billigen , die Befürworter von gewalttätigen Demonstrationen verschwanden fast gänzlich .;ADJD;verschwinden;21;Full|3|Pl|Past|Ind;VVFIN;23
2625674;NZZ_1995_12_09_a53_seg4_s14;Was das in der Landwirtschaft benutzte Fungizid Methylbromid betrifft , wurde vereinbart , dass die Industriestaaten die Produktion und die Verwendung dieses Stoffes bis zum Jahre 2001 um ein Viertel , bis zum Jahre 2005 um die Hälfte verringern und ab 2010 gänzlich verbieten würden .;ADJD;verbieten;44;Full|-2;VVINF;43
2626718;NZZ_1995_12_09_a104_seg3_s25;Viele haben Sinatra - der privat als gänzlich humorlos gilt - als technisch nicht besonders guten Vokalisten bezeichnet .;ADJD;humorlos;9;Pos;ADJD;8
2636186;NZZ_1995_12_11_a114_seg6_s34;Was gänzlich fehlt , ist die grosse Geste , der genialische Wurf .;ADJD;fehlen;3;Full|3|Sg|Pres|Ind;VVFIN;2
2641617;NZZ_1995_12_12_a106_seg5_s16;Sie konzentrierten sich nahezu gänzlich auf den Bau von Einfamilienhäusern und realisierten in Chicagos Vorort Oak Park sogar mehr Projekte als Wright selbst .;ADJD;konzentrieren;2;Full|3|Pl|Past|Ind;VVFIN;5
2645861;NZZ_1995_12_13_a46_seg17_s6;Es geht hier um einen alten Zopf , der gänzlich abgeschafft gehört .;ADJD;abschaffen;11;Full|Psp;VVPP;10
2650558;NZZ_1995_12_13_a177_seg5_s3;"Eine gänzlich andere Situation liegt für den « mentalen Würfel » vor : Stellt ein Mensch sich vor , einen Würfel wiederholt zu werfen , so bilden die protokollierten Ereignisse dieses imaginären Würfelns keineswegs eine Zufallsfolge ; die Person scheitert daran , dass sie im Unterschied zum realen Würfel ein Gehirn besitzt .";ADJD;ander;3;Pos|Nom|Sg|Fem;ADJA;2
